SESSION_ID,EVENT_ID,EVENT_TIMESTAMP,PAGE_URL,PUBLISHER_ORDER_ID,ML_MODEL,WIDGET_TYPE,CONV_ORDER_ID,EVENT_CREATED_AT,CUSTOMER_TYPE,EVENT_CLASSIFICATION,DAYS_TO_ATTRIBUTION,DISCOUNT_CODES,EVENT_ORDER_ID_MATCH,IP_MATCH,USER_AGENT_MATCH
1219aef0-0446-4bfb-a6a9-575cab1927ec,8ad22657-c8a6-42b4-8286-4383a6e21392,2024-03-22T00:43:27.505Z,https://twillory.com/checkouts/cn/8ed02fe08aeb6db8e24480d9f53fd2d7/thank_you,,bert4recs1,DISCOFEED,5254099206204,2024-03-22T00:43:27.505Z,returning,display,2,LP4YQE6G26,FALSE,FALSE,FALSE
08d671bd-2eb7-4fff-8f2a-2da982d86a62,93ac2944-61e5-4ad8-9fb9-d9400af0140c,2024-03-22T14:23:29.028Z,https://twillory.com/10424718/orders/5b4f9131849c90375f22313244018f55,,bert4recs1,DISCOFEED,5254067486780,2024-03-22T14:23:29.028Z,returning,display,2,SAVE20,FALSE,FALSE,FALSE
77bd2845-45cd-420d-a7b3-64acdcfec994,b57dfc60-8bdd-46bf-b12b-813976f72951,2024-03-21T21:58:37.069Z,https://twillory.com/checkouts/cn/f24b406a86076e77c2370bb85ada12d4/thank_you,,contextual,LEAD_GEN,5254059556924,2024-03-21T21:58:37.069Z,lapsed,display,3,,FALSE,FALSE,FALSE
b5ec525b-abd3-43a3-bbad-5b3a6a6ed50a,01fd9921-cd8c-4ac8-9179-80e12f2043f4,2024-03-22T01:01:21.753Z,https://twillory.com/checkouts/cn/5d212c0301e745266848a11de81a4a61/thank_you,,contextual,LEAD_GEN,5254105923644,2024-03-22T01:01:21.753Z,new,display,2,SAVE10,FALSE,FALSE,FALSE
b3841d17-47e9-4b52-9d40-73e4b60a7d3d,a653812a-ff49-4ab6-bd7e-e6570ccf85b6,2024-03-18T18:51:34.674Z,https://twillory.com/10424718/orders/cefa48f66c6a467edf935d63a4904b3c,,bert4recs1,DISCOFEED,5251148841020,2024-03-18T18:51:34.674Z,new,display,4,BUNNY15,FALSE,FALSE,FALSE
557f8939-3346-4d5d-8c19-20d99a488a80,1c3ee023-987c-4f02-93d8-39493b195041,2024-03-20T00:15:53.434Z,https://twillory.com/10424718/orders/0d569938da543accebbed0fa0fe5496d,,contextual,LEAD_GEN,5253595496508,2024-03-20T00:15:53.434Z,new,display,3,,FALSE,FALSE,FALSE
65d6763c-d68b-4dc8-babe-c5fcfc8e8b30,829563e2-e9e8-4393-b8ec-ad3ab831e992,2024-03-19T15:55:31.948Z,https://twillory.com/checkouts/cn/0b5b370fb6dc82e368885e63a0377142/thank_you,,contextual,LEAD_GEN,5253577244732,2024-03-19T15:55:31.948Z,new,display,4,,FALSE,FALSE,FALSE
9346329e-714e-4be5-9db3-1f43417fa22d,28b0b84f-ff75-451d-bd31-4dd71bb59d96,2024-03-23T22:16:31.807Z,https://twillory.com/checkouts/cn/8ae48b011489c99923fede26ac7db89f/thank_you,,contextual,LEAD_GEN,5254834159676,2024-03-23T22:16:31.807Z,new,display,1,SAVE15,FALSE,FALSE,FALSE
dbd8c023-5ab0-40fc-a025-ce8f41eae5cb,3a66311c-b4aa-45f5-8126-01e7d632ad20,2024-03-15T00:35:49.49Z,https://twillory.com/checkouts/cn/e58f0f9870684413858364506c713690/thank_you,,contextual,LEAD_GEN,5251945562172,2024-03-15T00:35:49.49Z,new,display,7,BUNNY15,FALSE,FALSE,FALSE
6db38fa2-98a8-481a-88a4-38fd93315f58,d88012a6-e2e6-4c9a-968f-7a3488b02919,2024-03-20T16:48:41.446Z,https://twillory.com/checkouts/cn/2ff0c6f02410e8066b2127f4f868d052/thank_you,,contextual,LEAD_GEN,5253820645436,2024-03-20T16:48:41.446Z,returning,display,3,SAVE20,FALSE,FALSE,FALSE
720219ca-4a9d-4fda-8251-2fe385840e6f,ca768878-6e60-4182-86bc-f79872467bba,2024-03-23T14:22:33.092Z,https://twillory.com/10424718/orders/0142c3225e9d75c3294c2b7876e15ffc,,bert4recs1,DISCOFEED,5254061162556,2024-03-23T14:22:33.092Z,returning,display,1,HELLOSNACK,FALSE,FALSE,FALSE
849d63c1-929d-4d92-a89f-57602eec0cb5,5d8e6ebd-ee40-4516-84b0-7889c7b6bdb3,2024-03-20T23:23:11.925Z,https://twillory.com/10424718/orders/0df119fc460184c68864b99bfb307d82,,contextual,LEAD_GEN,5253889523772,2024-03-20T23:23:11.925Z,new,display,4,SAVE20,FALSE,FALSE,FALSE
948d8666-090a-454a-a2d9-8be0e736f7ce,47c42746-e272-4a9a-90ec-0303362e10b5,2024-03-19T21:27:01.934Z,https://twillory.com/checkouts/cn/e634c0317cd804b932e1e6214ae0c20a/thank_you,,contextual,LEAD_GEN,5253668208700,2024-03-19T21:27:01.934Z,new,display,4,BUNNY15,FALSE,FALSE,FALSE
400587ad-cdc3-42fd-bf9b-a6d16f461b80,6eb985ac-f537-4668-9d2a-a64d7729868b,2024-03-20T01:17:55.747Z,https://twillory.com/checkouts/cn/1b0d76f08bec719a53a3797103190b94/thank_you,,contextual,LEAD_GEN,5253708578876,2024-03-20T01:17:55.747Z,returning,display,3,,FALSE,FALSE,TRUE
1d6520a8-a254-42f3-9a36-35e593d1935d,e0328314-2159-4551-b572-2eb88a75d230,2024-03-20T01:01:56.308Z,https://twillory.com/checkouts/cn/4f2caa233418aac1ca2a8f7056854d6e/thank_you,,contextual,LEAD_GEN,5253705695292,2024-03-20T01:01:56.308Z,new,display,3,,FALSE,FALSE,FALSE
299c329a-840e-4210-86a4-b76ff28ff9ef,6711511b-629a-4a21-af00-8ccc6d5524e6,2024-03-20T00:01:40.248Z,https://twillory.com/checkouts/cn/237d2bb1f9442343c5702f0dac4d54a0/thank_you,,contextual,LEAD_GEN,5253691637820,2024-03-20T00:01:40.248Z,new,display,3,TJBS3RS3,FALSE,FALSE,FALSE
585f426b-8bea-46b0-b469-1917e57f51db,c98b3f44-f223-4cf0-929d-66f39940fb33,2024-03-20T01:31:56.708Z,https://twillory.com/checkouts/cn/da4fedf74ed981cb918994dbe655ab09/thank_you,,contextual,LEAD_GEN,5253714313276,2024-03-20T01:31:56.708Z,new,display,3,,FALSE,FALSE,FALSE
21c46776-d2c1-48a5-a98d-6288ea968cde,8198ed68-a4a2-4947-bc16-d78a6121236e,2024-03-20T01:15:38.676Z,https://twillory.com/checkouts/cn/b279642a6152498c93c9788943e4412a/thank_you,,bert4recs1,DISCOFEED,5253706776636,2024-03-20T01:15:38.676Z,returning,display,3,SAVE15,FALSE,FALSE,FALSE
00d941b9-ef90-452b-a038-3cb369fc1dfc,13c7b112-45e9-4777-82ab-e640639cb745,2024-03-20T16:24:17.353Z,https://twillory.com/10424718/orders/02c6e7b97300ca0c82737ab16d7b3733,,contextual,LEAD_GEN,5253789876284,2024-03-20T16:24:17.353Z,new,display,3,SAVE15,FALSE,FALSE,FALSE
f61bd0c8-9273-4425-bfda-cf229ca23dfb,e114d257-47aa-4588-934c-4f1056b5bfe1,2024-03-21T02:30:03.413Z,https://twillory.com/checkouts/cn/b9c135fadd2741ed3811008cde15bf6e/thank_you,,contextual,LEAD_GEN,5253933432892,2024-03-21T02:30:03.413Z,lapsed,display,3,SAVE15,FALSE,FALSE,TRUE
e8d9db98-4e11-49db-8b8b-2eaac65a84ed,6220f473-5c35-4c1d-9e39-ccd97cf7a37b,2024-03-20T14:56:06.562Z,https://twillory.com/checkouts/cn/67837f6d06013bb77b1b331cfcf7c93c/thank_you,,contextual,LEAD_GEN,5253800230972,2024-03-20T14:56:06.562Z,new,display,3,SAVE20,FALSE,FALSE,TRUE
4c49340c-5392-4cd4-b1e2-a2c49e55bedc,12c67f16-0d6c-430c-bd64-d3c46548916c,2024-03-20T14:03:12.542Z,https://twillory.com/checkouts/cn/e2a70af856236253de6f7118a9d96731/thank_you,,contextual,LEAD_GEN,5253790990396,2024-03-20T14:03:12.542Z,new,display,3,,FALSE,FALSE,FALSE
3f6ec9e0-fd8c-4e4e-aaba-ab8efc9d5733,3b9844fd-9e01-4e1f-915f-78dac59ac248,2024-03-16T00:04:31.961Z,https://twillory.com/checkouts/cn/0dc30ccba6c6e6d3640c72dd9307efdd/thank_you,,contextual,LEAD_GEN,5252204920892,2024-03-16T00:04:31.961Z,new,display,6,,FALSE,FALSE,FALSE
82af1526-9dd8-4729-a0b1-9e3912be899b,21ccc44c-f710-4cf9-a04b-74b401a8a0a4,2024-03-16T01:56:38.926Z,https://twillory.com/checkouts/cn/b8eb45d170d83e76525f27c96c132315/thank_you,,contextual,LEAD_GEN,5252228513852,2024-03-16T01:56:38.926Z,returning,display,6,SAVE15,FALSE,FALSE,FALSE
ba3b0944-c5c6-428d-ba03-a81ee91b8c70,5e402bd5-1eff-4cb3-8e16-21f36647beed,2024-03-16T02:38:14.319Z,https://twillory.com/10424718/orders/1c81bfaf47db4b8728eb5edf9d5525ec,,bert4recs1,DISCOFEED,5252221960252,2024-03-16T02:38:14.319Z,new,display,6,Custom discount,FALSE,FALSE,FALSE
9196382e-5560-4878-8466-12015295a9f9,d38f60ae-2376-46fb-88cd-a944fa8d0704,2024-03-16T03:07:38.601Z,https://twillory.com/checkouts/cn/656a256c363a3f86b16fd5725006fe26/thank_you,,bert4recs1,DISCOFEED,5252248502332,2024-03-16T03:07:38.601Z,returning,display,6,BUNNY15,FALSE,FALSE,FALSE
b38910f3-5fda-4d73-a239-1a675dd276c6,4de7ca72-07e9-4498-95c7-002084b6aea3,2024-03-16T02:10:27.822Z,https://twillory.com/checkouts/cn/3f9d45a30b0f6f22d0e9d24fd2d76398/thank_you,,contextual,LEAD_GEN,5252231790652,2024-03-16T02:10:27.822Z,lapsed,display,6,SAVE15,FALSE,FALSE,FALSE
