PUBLISHER_NAME,BRAND_NAME,BRAND_IMPRESSIONS,AVG_CPA,AVG_CPO,CONV_COUNT,TOTAL_AD_SPEND,RPM
Laura Geller,Projects Watches,3815,,,0,0.00,
Laura Geller,ILIA,3694,20,20,5,100.00,27.07093000
Laura Geller,StackedSkincare,3533,30,15,1,30.00,8.49137000
Laura Geller,Blessed Be Magick,3375,,,0,0.00,
Laura Geller,Gibsonlook,3192,38,18,10,220.00,68.92231000
Laura Geller,Love Your Melon,3148,30,19,3,57.00,18.10673000
Laura Geller,INH Hair,2907,,,0,0.00,
Laura Geller,Tubby Todd Bath Co.,2895,10,0,6,50.00,17.27116000
Laura Geller,Hedley & Bennett,2832,40,25,2,64.97,22.94138000
Laura Geller,Pretzels.com,2590,25,0,2,25.00,9.65251000
Laura Geller,Posh Peanut,2521,20,0,1,20.00,7.93336000
Laura Geller,Dieux Skin,2510,2,1,1,1.00,0.39841000
Laura Geller,True Botanicals,2243,15,5,10,80.00,35.66652000
Laura Geller,Dropps,2030,25,5,5,25.00,12.31527000
Laura Geller,Curie,1932,10,5,5,40.00,20.70393000
Laura Geller,For Days,1655,30,15,13,270.00,163.14199000
Laura Geller,Little Words Project,1466,15,10,3,40.00,27.28513000
Laura Geller,QALO,1330,,,0,0.00,
Laura Geller,Wildfang,1330,,,0,0.00,
Laura Geller,Snuggle Me Organic,1307,20,10,5,90.00,68.85998000
Laura Geller,SureThik,1281,,,0,0.00,
Laura Geller,Lollipetals,1247,,,0,0.00,
Laura Geller,Afloral,1244,30,20,1,20.00,16.07717000
Laura Geller,Muslin Comfort,1242,75,5,6,30.00,24.15459000
Laura Geller,OrnamentallyYou,1163,,,0,0.00,
Laura Geller,Canopy,1161,,,0,0.00,
Laura Geller,Wolf & Shepherd,1158,50,15,1,65.00,56.13126000
Laura Geller,Jungmaven,1134,,,0,0.00,
Laura Geller,Birthdate Co.,1107,50,10,2,20.00,18.06685000
Laura Geller,MantraBand,947,35,10,6,70.00,73.91763000
Laura Geller,Coromega,947,,,0,0.00,
Laura Geller,Opopop,921,25,0,1,0.00,0.00000000
Laura Geller,Foria,823,20,16,3,76.00,92.34508000
Laura Geller,Boie USA,812,8,5,1,8.00,9.85222000
Laura Geller,Thorlos,790,15,5,1,5.00,6.32911000
Laura Geller,Anyday,689,,,0,0.00,
Laura Geller,Bad Birdie,647,50,5,1,5.00,7.72798000
Laura Geller,Volcom,613,,,0,0.00,
Laura Geller,Homesick Candles,579,24,15,2,29.74,51.36442000
Laura Geller,Tushbaby,551,18,5,1,5.00,9.07441000
Laura Geller,SeaVees,542,,,0,0.00,
Laura Geller,M.M.LaFleur,527,150,50,6,300.00,569.25996000
Laura Geller,Electric Picks Jewelry,523,30,15,3,75.00,143.40344000
Laura Geller,eyebobs,492,,,0,0.00,
Laura Geller,Buffbunny Collection,474,12,4,12,48.00,101.26582000
Laura Geller,Monica & Andy Inc.,435,45,10,3,30.00,68.96552000
Laura Geller,Liquid I.V.,420,35,0,1,35.00,83.33333000
Laura Geller,Softies,398,,,0,0.00,
Laura Geller,Manduka,388,32,19,1,19.00,48.96907000
Laura Geller,Le Mini Macaron,384,25,20,2,40.00,104.16667000
Laura Geller,Morphe,370,45,25,1,25.00,67.56757000
Laura Geller,Saranoni Luxury Blankets,370,15,10,5,65.00,175.67568000
Laura Geller,Moonglow,354,20,15,2,55.00,155.36723000
Laura Geller,Oradina,350,125,20,2,40.00,114.28571000
Laura Geller,August Uncommon Tea,340,20,15,2,30.00,88.23529000
Laura Geller,Dame,335,35,35,1,35.00,104.47761000
Laura Geller,Nood,325,60,0,1,0.00,0.00000000
Laura Geller,GhostBed,321,,,0,0.00,
Laura Geller,Lalo,279,,,0,0.00,
Laura Geller,Beginning Boutique,260,30,10,1,10.00,38.46154000
Laura Geller,doublesoul,259,,,0,0.00,
Laura Geller,Spyder,249,,,0,0.00,
Laura Geller,Vacation®,237,,,0,0.00,
Laura Geller,AAVRANI,219,,,0,0.00,
Laura Geller,Bask Suncare,217,,,0,0.00,
Laura Geller,Bala,213,,,0,0.00,
Laura Geller,Willow Pumps,213,40,0,1,0.00,0.00000000
Laura Geller,Siblings,203,18,10,2,28.00,137.93103000
Laura Geller,Solly Baby,195,,,0,0.00,
Laura Geller,Wondery,193,22,18,1,18.00,93.26425000
Laura Geller,The HoneyPot,191,,,0,0.00,
Laura Geller,HATCH,189,,,0,0.00,
Laura Geller,Sijo,185,,,0,0.00,
Laura Geller,Tini Lux,182,,,0,0.00,
Laura Geller,Amberjack,180,,,0,0.00,
Laura Geller,Nanit,177,,,0,0.00,
Laura Geller,Winged Wellness,174,25,15,1,15.00,86.20690000
Laura Geller,Airsign,171,,,0,0.00,
Laura Geller,Evereden,165,,,0,0.00,
Laura Geller,Dirty Labs,164,,,0,0.00,
Laura Geller,Crown Affair,161,18,13,1,12.72,79.00621000
Laura Geller,Dakine,155,,,0,0.00,
Laura Geller,12|12,154,,,0,0.00,
Laura Geller,ettitude,150,75,55,1,55.00,366.66667000
Laura Geller,Kate Quinn,149,,,0,0.00,
Laura Geller,Bloomscape,142,,,0,0.00,
Laura Geller,A Kids Co.,141,,,0,0.00,
Laura Geller,D.S. & Durga,137,40,40,1,40.00,291.97080000
Laura Geller,My Medic,134,80,10,1,10.00,74.62687000
Laura Geller,Aura Bora,133,,,0,0.00,
Laura Geller,iota,132,18,10,2,20.00,151.51515000
Laura Geller,Alpyn Beauty,130,40,20,1,40.00,307.69231000
Laura Geller,Lalabu,126,,,0,0.00,
Laura Geller,Twillory,125,,,0,0.00,
Laura Geller,vitruvi,122,,,0,0.00,
Laura Geller,Dr. Motion,121,9,2,2,3.00,24.79339000
Laura Geller,Airo Collective,112,,,0,0.00,
Laura Geller,Bodily,110,,,0,0.00,
Laura Geller,Licorice,108,,,0,0.00,
Laura Geller,Kosterina,106,50,5,2,10.00,94.33962000
Laura Geller,Sunday Citizen,104,70,50,1,50.00,480.76923000
Laura Geller,Petunia Pickle Bottom,103,,,0,0.00,
Laura Geller,Native Pet,102,,,0,0.00,
Laura Geller,Billy Reid,98,,,0,0.00,
Laura Geller,Le Monde Gourmand,96,,,0,0.00,
Laura Geller,Baby Tula,96,,,0,0.00,
Laura Geller,ByHeart,95,,,0,0.00,
Laura Geller,Alkavida,88,,,0,0.00,
Laura Geller,INTO THE AM,86,,,0,0.00,
Laura Geller,Waterboy,85,,,0,0.00,
Laura Geller,Molekule,85,,,0,0.00,
Laura Geller,Juna,85,45,15,1,15.00,176.47059000
Laura Geller,Gathre,84,,,0,0.00,
Laura Geller,Fuse Lenses,82,,,0,0.00,
Laura Geller,Dreamland Baby,81,,,0,0.00,
Laura Geller,Snowyskin,81,,,0,0.00,
Laura Geller,Leeway Home,76,,,0,0.00,
Laura Geller,Better & Better,68,,,0,0.00,
Laura Geller,Trace Minerals,68,20,10,1,10.00,147.05882000
Laura Geller,Cali's Books,68,,,0,0.00,
Laura Geller,Coco Moon,67,,,0,0.00,
Laura Geller,Moon Pals,67,,,0,0.00,
Laura Geller,Create,65,,,0,0.00,
Laura Geller,Character Home,65,,,0,0.00,
Laura Geller,Kortni Jeane,61,,,0,0.00,
Laura Geller,Seafolly Australia,58,,,0,0.00,
Laura Geller,Shinesty,57,20,10,1,10.00,175.43860000
Laura Geller,jane iredale,56,20,5,1,5.00,89.28571000
Laura Geller,Koio,56,,,0,0.00,
Laura Geller,Fable Home,55,,,0,0.00,
Laura Geller,woolino,54,,,0,0.00,
Laura Geller,RiotSociety.com,52,,,0,0.00,
Laura Geller,Modern Picnic,51,,,0,0.00,
Laura Geller,Otteroo,50,,,0,0.00,
Laura Geller,Haand Inc,49,,,0,0.00,
Laura Geller,My Girl Wellness,49,,,0,0.00,
Laura Geller,BuddyLove,48,30,15,1,15.00,312.50000000
Laura Geller,Green Paper Products,47,,,0,0.00,
Laura Geller,SENREVE,46,,,0,0.00,
Laura Geller,Baby K'tan,45,,,0,0.00,
Laura Geller,Esker,42,,,0,0.00,
Laura Geller,ezpz,42,,,0,0.00,
Laura Geller,JACK HENRY,40,,,0,0.00,
Laura Geller,Seoul Ceuticals,39,,,0,0.00,
Laura Geller,Rains,37,,,0,0.00,
Laura Geller,good light,37,,,0,0.00,
Laura Geller,Cardon,36,,,0,0.00,
Laura Geller,Common Era Jewelry,36,,,0,0.00,
Laura Geller,"Dermaclara, LLC",35,,,0,0.00,
Laura Geller,MORI,33,,,0,0.00,
Laura Geller,TriLASTIN,33,,,0,0.00,
Laura Geller,Jolie,32,,,0,0.00,
Laura Geller,Elegant Baby,32,,,0,0.00,
Laura Geller,Doré,30,,,0,0.00,
Laura Geller,Fresh Peaches,30,,,0,0.00,
Laura Geller,Felix Gray,29,,,0,0.00,
Laura Geller,IVL Collective,29,,,0,0.00,
Laura Geller,Golde,28,,,0,0.00,
Laura Geller,Hello Cake,28,,,0,0.00,
Laura Geller,Yana Sleep,27,,,0,0.00,
Laura Geller,The CrunchCup,27,,,0,0.00,
Laura Geller,Elevated Faith,26,,,0,0.00,
Laura Geller,Nala Care,24,,,0,0.00,
Laura Geller,Captain Blankenship,24,,,0,0.00,
Laura Geller,Once Upon a Farm,24,,,0,0.00,
Laura Geller,Oars + Alps,24,,,0,0.00,
Laura Geller,Distil Union,23,,,0,0.00,
Laura Geller,Food Huggers,22,,,0,0.00,
Laura Geller,MAXPRO Fitness,22,,,0,0.00,
Laura Geller,Consciously Baby,22,,,0,0.00,
Laura Geller,Thousand Fell,21,,,0,0.00,
Laura Geller,Year & Day,21,,,0,0.00,
Laura Geller,Calin,20,,,0,0.00,
Laura Geller,Joanna Vargas Skincare,19,,,0,0.00,
Laura Geller,EVER Skincare,19,25,0,1,0.00,0.00000000
Laura Geller,Lunya,19,,,0,0.00,
Laura Geller,Storq,19,,,0,0.00,
Laura Geller,Verdant Lyfe,18,,,0,0.00,
Laura Geller,Wren + Glory,18,,,0,0.00,
Laura Geller,Body High Body Care,18,,,0,0.00,
Laura Geller,California Arts,18,,,0,0.00,
Laura Geller,Coterie,18,,,0,0.00,
Laura Geller,EGG New York,17,,,0,0.00,
Laura Geller,Tower 28 Beauty,17,,,0,0.00,
Laura Geller,Raw Botanics,16,40,5,1,5.00,312.50000000
Laura Geller,Clean Age,16,,,0,0.00,
Laura Geller,cbdMD,14,,,0,0.00,
Laura Geller,Outer Aisle,14,,,0,0.00,
Laura Geller,NEIWAI,14,,,0,0.00,
Laura Geller,Inamorata,14,,,0,0.00,
Laura Geller,Girlfriend Collective,14,,,0,0.00,
Laura Geller,Ritual Zero Proof,13,,,0,0.00,
Laura Geller,Kosas Cosmetics,13,,,0,0.00,
Laura Geller,FullWell,13,,,0,0.00,
Laura Geller,LuminAID,12,40,10,1,10.00,833.33333000
Laura Geller,Why and Whale,12,,,0,0.00,
Laura Geller,Out of the Woods,12,,,0,0.00,
Laura Geller,Luca Faloni,11,,,0,0.00,
Laura Geller,FRANC,11,,,0,0.00,
Laura Geller,Zonarch,11,,,0,0.00,
Laura Geller,Dryft Sleep,11,,,0,0.00,
Laura Geller,Winky Lux,11,,,0,0.00,
Laura Geller,Dr Sari's Lunar Sync,11,,,0,0.00,
Laura Geller,epi.logic,10,,,0,0.00,
Laura Geller,120/Life,10,,,0,0.00,
Laura Geller,Natalist Co.,10,,,0,0.00,
Laura Geller,LightWater Skin,10,,,0,0.00,
Laura Geller,Serenity Kids,10,,,0,0.00,
Laura Geller,Safari Ltd,9,,,0,0.00,
Laura Geller,ELVY Lab,9,,,0,0.00,
Laura Geller,Ponto Footwear,9,,,0,0.00,
Laura Geller,Konny,9,,,0,0.00,
Laura Geller,BelliWelli,8,,,0,0.00,
Laura Geller,Modern Fuel,8,,,0,0.00,
Laura Geller,LINHART NYC,8,,,0,0.00,
Laura Geller,Ry & Pen,7,,,0,0.00,
Laura Geller,Petaluma,7,,,0,0.00,
Laura Geller,Siete Foods,7,,,0,0.00,
Laura Geller,Myles,7,,,0,0.00,
Laura Geller,Gooselings,7,,,0,0.00,
Laura Geller,Maverick & Co.,7,,,0,0.00,
Laura Geller,Spice Tribe,7,,,0,0.00,
Laura Geller,Haus of Brilliance,6,,,0,0.00,
Laura Geller,esmi Skin Minerals,6,,,0,0.00,
Laura Geller,Ami Colé,5,,,0,0.00,
Laura Geller,SortJoy,5,,,0,0.00,
Laura Geller,Branch,5,,,0,0.00,
Laura Geller,Kijibae,5,,,0,0.00,
Laura Geller,Matador Meggings,5,,,0,0.00,
Laura Geller,Evergreen,5,,,0,0.00,
Laura Geller,Zensah,5,,,0,0.00,
Laura Geller,"Love, Plants",5,,,0,0.00,
Laura Geller,Billion Dollar Beauty,4,,,0,0.00,
Laura Geller,Mented Cosmetics,4,,,0,0.00,
Laura Geller,Spärkel Beverage Systems,4,,,0,0.00,
Laura Geller,Sonrei Skin,4,,,0,0.00,
Laura Geller,Altitude Functional Beverages,4,,,0,0.00,
Laura Geller,DEUX,4,,,0,0.00,
Laura Geller,Ruggish Co.,4,,,0,0.00,
Laura Geller,Surely Wines,4,,,0,0.00,
Laura Geller,Nuudii System,4,,,0,0.00,
Laura Geller,sproos!,3,,,0,0.00,
Laura Geller,ANATOMY®,3,,,0,0.00,
Laura Geller,INBLOOM,3,,,0,0.00,
Laura Geller,Primally Pure,3,,,0,0.00,
Laura Geller,OOBE BRAND,3,,,0,0.00,
Laura Geller,Glimmer Wish,3,,,0,0.00,
Laura Geller,Seamless Lingerie,3,,,0,0.00,
Laura Geller,Munk Pack,3,,,0,0.00,
Laura Geller,Kinflyte,3,,,0,0.00,
Laura Geller,Binto,2,,,0,0.00,
Laura Geller,Coffee Bros.,2,,,0,0.00,
Laura Geller,Moby Wrap,2,,,0,0.00,
Laura Geller,ZOA Energy,2,,,0,0.00,
Laura Geller,inklings baby,2,,,0,0.00,
Laura Geller,Just Date,2,,,0,0.00,
Laura Geller,JOI,2,,,0,0.00,
Laura Geller,Frog Hollow Farm,1,,,0,0.00,
Laura Geller,happy being,1,,,0,0.00,
Laura Geller,NOMAD Grills,1,,,0,0.00,
Laura Geller,Som Sleep,1,,,0,0.00,
Laura Geller,Ellie & Becks,1,,,0,0.00,
Laura Geller,Quitch,1,,,0,0.00,
Laura Geller,Baby Delight,1,,,0,0.00,
Laura Geller,NOTO Botanics,1,,,0,0.00,
Laura Geller,Explorer Cold Brew,1,,,0,0.00,
Laura Geller,The Plug Drink,1,,,0,0.00,
Laura Geller,Clover by CLOVE + HALLOW,1,,,0,0.00,
Laura Geller,Sprout Living,1,,,0,0.00,
Laura Geller,Covey Skincare,1,,,0,0.00,
Laura Geller,eeBoo,1,,,0,0.00,
Laura Geller,SoaPen Inc,1,,,0,0.00,
Love in Faith,Laura Geller,238261,15,0,366,4095.00,17.18703000
Love in Faith,BlendJet,149560,10,5,816,6465.00,43.22680000
Love in Faith,Sol de Janeiro,92106,20,10,70,660.00,7.16566000
Love in Faith,Dr. Squatch,79716,25,1,42,307.00,3.85117000
Love in Faith,Caden Lane,69239,27,16,28,674.00,9.73440000
Love in Faith,Liquid I.V.,48966,35,0,14,280.00,5.71825000
Love in Faith,Yana Sleep,36171,,,0,0.00,
Love in Faith,Moonglow,35179,20,15,1,20.00,0.56852000
Love in Faith,Nodpod,26140,,,0,0.00,
Love in Faith,Ancient Nutrition,25191,25,4,9,145.00,5.75602000
Love in Faith,Shinesty,20644,20,10,2,40.00,1.93761000
Love in Faith,120/Life,20523,,,0,0.00,
Love in Faith,True Classic,20372,45,0,6,90.00,4.41783000
Love in Faith,12|12,18651,,,0,0.00,
Love in Faith,Dollar Shave Club,18008,30,5,20,275.00,15.27099000
Love in Faith,AAVRANI,16598,,,0,0.00,
Love in Faith,MANSCAPED,15613,,,0,0.00,
Love in Faith,Morphe,14516,45,25,6,190.00,13.08901000
Love in Faith,Viori Beauty,10587,15,8,12,138.00,13.03485000
Love in Faith,Tula Skincare,10273,,,0,0.00,
Love in Faith,Afloral,10015,30,20,1,30.00,2.99551000
Love in Faith,My Medic,9076,80,10,1,80.00,8.81446000
Love in Faith,Airo Collective,8560,,,0,0.00,
Love in Faith,Frog Hollow Farm,8394,,,0,0.00,
Love in Faith,SPONGELLE,8210,20,15,4,70.00,8.52619000
Love in Faith,Glamnetic,8023,30,10,5,110.00,13.71058000
Love in Faith,Vegamour,7829,50,3,2,55.00,7.02516000
Love in Faith,Airsign,6859,,,0,0.00,
Love in Faith,UNTUCKit,6690,40,20,3,100.00,14.94768000
Love in Faith,Licorice,6533,25,0,3,25.00,3.82673000
Love in Faith,Monica & Andy Inc.,6416,,,0,0.00,
Love in Faith,A Kids Co.,5870,,,0,0.00,
Love in Faith,Kopari,5628,35,30,1,30.00,5.33049000
Love in Faith,Wondery,5609,,,0,0.00,
Love in Faith,Alkavida,5451,,,0,0.00,
Love in Faith,LIVELY,5206,35,20,1,35.00,6.72301000
Love in Faith,Beekman 1802,5181,35,10,5,60.00,11.58078000
Love in Faith,Primally Pure,4771,10,0,1,10.00,2.09600000
Love in Faith,Alpyn Beauty,4710,,,0,0.00,
Love in Faith,Petaluma,4441,,,0,0.00,
Love in Faith,Blueland,4431,30,0,2,30.00,6.77048000
Love in Faith,Molekule,4345,,,0,0.00,
Love in Faith,Julep,4196,10,0,3,30.00,7.14967000
Love in Faith,Kosas Cosmetics,4190,,,0,0.00,
Love in Faith,Altitude Functional Beverages,4102,,,0,0.00,
Love in Faith,Amberjack,4097,,,0,0.00,
Love in Faith,Posh Peanut,3895,20,0,1,20.00,5.13479000
Love in Faith,Twillory,3709,,,0,0.00,
Love in Faith,Tubby Todd Bath Co.,3559,10,0,6,20.00,5.61956000
Love in Faith,Ami Colé,3554,,,0,0.00,
Love in Faith,Pretzels.com,3442,25,0,1,25.00,7.26322000
Love in Faith,Curie,3313,10,5,1,10.00,3.01841000
Love in Faith,Beyond Polish,3163,8,0,1,8.00,2.52924000
Love in Faith,Anyday,3112,,,0,0.00,
Love in Faith,August Uncommon Tea,3047,,,0,0.00,
Love in Faith,Caraway,2766,,,0,0.00,
Love in Faith,Kate Quinn,2729,30,0,1,30.00,10.99304000
Love in Faith,Snuggle Me Organic,2544,,,0,0.00,
Love in Faith,OrnamentallyYou,2441,,,0,0.00,
Love in Faith,Aura Bora,2430,30,10,1,30.00,12.34568000
Love in Faith,Baby Tula,2383,,,0,0.00,
Love in Faith,AVEC,2334,,,0,0.00,
Love in Faith,Baby Delight,2331,,,0,0.00,
Love in Faith,Bad Birdie,2170,50,5,1,5.00,2.30415000
Love in Faith,Mario Badescu Skin Care,2125,,,0,0.00,
Love in Faith,Branch,2011,,,0,0.00,
Love in Faith,Little Words Project,2000,15,10,3,35.00,17.50000000
Love in Faith,Dropps,1899,,,0,0.00,
Love in Faith,jane iredale,1858,20,5,1,5.00,2.69107000
Love in Faith,Tushbaby,1857,18,5,1,18.00,9.69305000
Love in Faith,The HoneyPot,1818,,,0,0.00,
Love in Faith,Baby K'tan,1680,,,0,0.00,
Love in Faith,Bala,1653,,,0,0.00,
Love in Faith,Bask Suncare,1628,,,0,0.00,
Love in Faith,Mented Cosmetics,1620,,,0,0.00,
Love in Faith,Boie USA,1611,,,0,0.00,
Love in Faith,Petunia Pickle Bottom,1482,,,0,0.00,
Love in Faith,BelliWelli,1465,,,0,0.00,
Love in Faith,Buffbunny Collection,1457,,,0,0.00,
Love in Faith,Siete Foods,1453,,,0,0.00,
Love in Faith,Newton Baby,1422,,,0,0.00,
Love in Faith,Kindra,1391,,,0,0.00,
Love in Faith,Le Mini Macaron,1391,,,0,0.00,
Love in Faith,Dirty Labs,1381,20,0,1,20.00,14.48226000
Love in Faith,"Dermaclara, LLC",1351,,,0,0.00,
Love in Faith,cbdMD,1288,20,5,1,20.00,15.52795000
Love in Faith,Birthdate Co.,1243,,,0,0.00,
Love in Faith,Bed Babe,1226,,,0,0.00,
Love in Faith,Corpus Naturals,1217,,,0,0.00,
Love in Faith,Bloomscape,1209,,,0,0.00,
Love in Faith,Tini Lux,1207,,,0,0.00,
Love in Faith,Muslin Comfort,1189,75,5,1,5.00,4.20521000
Love in Faith,Outer Aisle,1131,,,0,0.00,
Love in Faith,Better & Better,1117,,,0,0.00,
Love in Faith,GhostBed,1112,,,0,0.00,
Love in Faith,Billion Dollar Beauty,1024,,,0,0.00,
Love in Faith,jot,989,,,0,0.00,
Love in Faith,Bokksu Market,973,,,0,0.00,
Love in Faith,Volcom,968,,,0,0.00,
Love in Faith,ILIA,966,20,20,1,20.00,20.70393000
Love in Faith,Mad Rabbit,894,,,0,0.00,
Love in Faith,Billy Reid,892,,,0,0.00,
Love in Faith,Resist Nutrition,836,,,0,0.00,
Love in Faith,Willow Pumps,830,,,0,0.00,
Love in Faith,wildwonder,830,,,0,0.00,
Love in Faith,ANATOMY®,824,,,0,0.00,
Love in Faith,biom,813,,,0,0.00,
Love in Faith,Dakine,803,,,0,0.00,
Love in Faith,doublesoul,791,50,30,2,60.00,75.85335000
Love in Faith,Dagne Dover,787,,,0,0.00,
Love in Faith,ByHeart,752,,,0,0.00,
Love in Faith,Munk Pack,752,,,0,0.00,
Love in Faith,Thorlos,733,15,5,1,5.00,6.82128000
Love in Faith,Ursa Major,711,30,10,1,9.98,14.03657000
Love in Faith,Bodily,691,,,0,0.00,
Love in Faith,Fable Home,688,,,0,0.00,
Love in Faith,Cadence,684,,,0,0.00,
Love in Faith,MantraBand,682,35,10,2,20.00,29.32551000
Love in Faith,Sunday Citizen,627,,,0,0.00,
Love in Faith,Binto,621,,,0,0.00,
Love in Faith,Bliss,616,,,0,0.00,
Love in Faith,Cali's Books,612,,,0,0.00,
Love in Faith,Body High Body Care,610,,,0,0.00,
Love in Faith,Brightech,601,,,0,0.00,
Love in Faith,Carve Designs,595,,,0,0.00,
Love in Faith,Wildfang,569,,,0,0.00,
Love in Faith,Canopy,554,,,0,0.00,
Love in Faith,Opopop,550,,,0,0.00,
Love in Faith,Nood,546,,,0,0.00,
Love in Faith,Saranoni Luxury Blankets,538,,,0,0.00,
Love in Faith,Coco Moon,537,25,10,1,25.00,46.55493000
Love in Faith,Dr. Motion,527,,,0,0.00,
Love in Faith,Bushwick Kitchen,519,,,0,0.00,
Love in Faith,Hedley & Bennett,515,,,0,0.00,
Love in Faith,Wolf & Shepherd,506,,,0,0.00,
Love in Faith,Lalabu,502,,,0,0.00,
Love in Faith,CanDo,493,,,0,0.00,
Love in Faith,Lalo,488,,,0,0.00,
Love in Faith,Tower 28 Beauty,486,,,0,0.00,
Love in Faith,eeBoo,476,,,0,0.00,
Love in Faith,California Arts,475,,,0,0.00,
Love in Faith,Dieux Skin,473,2,1,1,2.00,4.22833000
Love in Faith,Avocado Green Mattress,467,,,0,0.00,
Love in Faith,For Days,460,30,15,1,15.00,32.60870000
Love in Faith,Fuse Lenses,455,,,0,0.00,
Love in Faith,Cardon,448,,,0,0.00,
Love in Faith,Gibsonlook,447,,,0,0.00,
Love in Faith,Calin,436,,,0,0.00,
Love in Faith,The CrunchCup,414,,,0,0.00,
Love in Faith,Create,411,,,0,0.00,
Love in Faith,INH Hair,406,,,0,0.00,
Love in Faith,Captain Blankenship,399,,,0,0.00,
Love in Faith,Moby Wrap,396,,,0,0.00,
Love in Faith,Homesick Candles,394,,,0,0.00,
Love in Faith,Winky Lux,387,,,0,0.00,
Love in Faith,Golde,382,,,0,0.00,
Love in Faith,Divya's,380,,,0,0.00,
Love in Faith,DEUX,374,,,0,0.00,
Love in Faith,Common Era Jewelry,366,,,0,0.00,
Love in Faith,True Botanicals,366,,,0,0.00,
Love in Faith,Girlfriend Collective,365,,,0,0.00,
Love in Faith,Solly Baby,362,,,0,0.00,
Love in Faith,Ritual Zero Proof,361,,,0,0.00,
Love in Faith,Electric Picks Jewelry,352,30,15,1,30.00,85.22727000
Love in Faith,Clover by CLOVE + HALLOW,346,,,0,0.00,
Love in Faith,Character Home,338,,,0,0.00,
Love in Faith,ezpz,336,,,0,0.00,
Love in Faith,Coterie,325,,,0,0.00,
Love in Faith,Kortni Jeane,318,,,0,0.00,
Love in Faith,Crown Affair,317,,,0,0.00,
Love in Faith,Serenity Kids,317,,,0,0.00,
Love in Faith,Clean Age,308,,,0,0.00,
Love in Faith,Bare Performance Nutrition,304,,,0,0.00,
Love in Faith,Maverick & Co.,302,,,0,0.00,
Love in Faith,Kinflyte,297,,,0,0.00,
Love in Faith,Snowyskin,296,,,0,0.00,
Love in Faith,Coffee Bros.,295,,,0,0.00,
Love in Faith,LuminAID,292,,,0,0.00,
Love in Faith,Compass Coffee,277,,,0,0.00,
Love in Faith,Native Pet,274,,,0,0.00,
Love in Faith,Spärkel Beverage Systems,274,,,0,0.00,
Love in Faith,Consciously Baby,265,,,0,0.00,
Love in Faith,Gathre,260,,,0,0.00,
Love in Faith,Siblings,256,,,0,0.00,
Love in Faith,Vacation®,253,,,0,0.00,
Love in Faith,Otteroo,251,,,0,0.00,
Love in Faith,Explorer Cold Brew,247,,,0,0.00,
Love in Faith,Hydrant,245,,,0,0.00,
Love in Faith,Oars + Alps,243,,,0,0.00,
Love in Faith,Distil Union,242,,,0,0.00,
Love in Faith,BAZZAAL INC,237,,,0,0.00,
Love in Faith,zing bars,232,,,0,0.00,
Love in Faith,eyebobs,229,,,0,0.00,
Love in Faith,D.S. & Durga,226,,,0,0.00,
Love in Faith,Kosterina,225,50,5,1,5.00,22.22222000
Love in Faith,JACK HENRY,222,,,0,0.00,
Love in Faith,Once Upon a Farm,221,,,0,0.00,
Love in Faith,Dreamland Baby,220,,,0,0.00,
Love in Faith,CoverFX,219,,,0,0.00,
Love in Faith,SeaVees,217,,,0,0.00,
Love in Faith,SolaWave,213,,,0,0.00,
Love in Faith,INTO THE AM,212,,,0,0.00,
Love in Faith,beam,212,,,0,0.00,
Love in Faith,Nanit,208,,,0,0.00,
Love in Faith,ettitude,204,,,0,0.00,
Love in Faith,Elegant Baby,199,,,0,0.00,
Love in Faith,Doré,198,,,0,0.00,
Love in Faith,Oradina,193,,,0,0.00,
Love in Faith,Esker,190,,,0,0.00,
Love in Faith,woolino,189,,,0,0.00,
Love in Faith,Bear Balanced,189,,,0,0.00,
Love in Faith,Giapenta,189,,,0,0.00,
Love in Faith,Konny,185,,,0,0.00,
Love in Faith,Felix Gray,185,,,0,0.00,
Love in Faith,Juna,183,,,0,0.00,
Love in Faith,JOI,180,,,0,0.00,
Love in Faith,Softies,179,,,0,0.00,
Love in Faith,Zonarch,179,,,0,0.00,
Love in Faith,Karma Nuts,177,,,0,0.00,
Love in Faith,Manduka,175,,,0,0.00,
Love in Faith,Dr Sari's Lunar Sync,171,,,0,0.00,
Love in Faith,good light,168,,,0,0.00,
Love in Faith,EVER Skincare,163,,,0,0.00,
Love in Faith,Ellie & Becks,163,,,0,0.00,
Love in Faith,esmi Skin Minerals,162,,,0,0.00,
Love in Faith,Spice Tribe,157,,,0,0.00,
Love in Faith,EGG New York,154,,,0,0.00,
Love in Faith,FullWell,152,,,0,0.00,
Love in Faith,iota,148,,,0,0.00,
Love in Faith,Moon Pals,148,,,0,0.00,
Love in Faith,Dryft Sleep,147,,,0,0.00,
Love in Faith,TriLASTIN,145,,,0,0.00,
Love in Faith,Le Monde Gourmand,141,,,0,0.00,
Love in Faith,ELVY Lab,134,,,0,0.00,
Love in Faith,NOTO Botanics,134,,,0,0.00,
Love in Faith,Ponto Footwear,133,,,0,0.00,
Love in Faith,Modern Picnic,133,,,0,0.00,
Love in Faith,Natalist Co.,133,,,0,0.00,
Love in Faith,INBLOOM,132,,,0,0.00,
Love in Faith,Evergreen,129,,,0,0.00,
Love in Faith,Spyder,128,,,0,0.00,
Love in Faith,happy being,125,,,0,0.00,
Love in Faith,epi.logic,123,,,0,0.00,
Love in Faith,Nala Care,123,,,0,0.00,
