ORDER_ID,ORDER_IDENTITY_ID,ORDER_PUBLISHER_UUID,ORDER_BRAND_ID,ORDER_BRAND_NAME,ORDER_CREATED_AT,ORDER_COST,REMOTE_ORDER_ID,ORDER_NAME,LAST_ORDER_CREATED_AT,EVENT_ID,EVENT_IDENTITY_ID,EVENT_PUBLISHER_UUID,EVENT_BRAND_ID,EVENT_BRAND_NAME,EVENT_CREATED_AT,EVENT_CLASSIFICATION,HASH_IDENTIFIER,ATTRIBUTION_METHOD,CONVERSION_TYPE,CUSTOMER_TYPE,DAYS_TO_ATTRIBUTION,TARGET_CPA,TARGET_CPO,CONVERSION_WINDOW,START_DATE,END_DATE,MAX_BUDGET,SCHEDULETRACKER_REMOTE_ID,CREATED_AT,UPDATED_AT,BILLABLE_AMOUNT
5168741613628,,cc2bea44-177f-4df3-85ce-49a128e8583c,2922,Caden Lane,2024-01-11T20:43:42Z,51.95,5168741613628,2358056,2023-11-01T23:19:03Z,d2cfc3c8-602c-4e9f-be83-d2fee49b2dd0,7642818,b6f8dbb2-3e80-4126-8a68-fc2f8130b526,4313,Dagne Dover,2024-01-09T21:01:43.155Z,display,EgstW020jl2Pv1yj3Opgzk0cjyJ9lFuoxIEbAtZEPCY=,direct_email_match,cross-sell,returning,2,32.00,20.00,14,2024-01-01T08:01:00.036345Z,2024-02-01T07:59:59.999999Z,1000000.00,bod-schedule-03bad32e-2d44-4075-80b4-e5185b32aa7c,2024-03-11T09:23:09.249Z,2024-03-11T09:23:09.249Z,20.00
5183020236860,,cc2bea44-177f-4df3-85ce-49a128e8583c,2922,Caden Lane,2024-01-25T21:05:58Z,106.28,5183020236860,2388020,2023-11-24T02:25:26Z,15ba216c-05b5-41ab-a31a-f35f7570e80c,,53906a27-6b56-4c15-af87-aa4434bb0497,4380,Tubby Todd Bath Co.,2024-01-25T18:14:23.704Z,display,3db6245123aec68ccef1b5a2cc7579a3,device_identifier_hash,cross-sell,returning,0,32.00,20.00,14,2024-01-01T08:01:00.036345Z,2024-02-01T07:59:59.999999Z,1000000.00,bod-schedule-03bad32e-2d44-4075-80b4-e5185b32aa7c,2024-03-11T09:23:09.249Z,2024-03-11T09:23:09.249Z,20.00
5187706191932,,cc2bea44-177f-4df3-85ce-49a128e8583c,2922,Caden Lane,2024-01-30T14:41:19Z,,5187706191932,2398353,2024-01-30T05:19:52Z,64ce80f3-4fbf-433c-9150-1c3603a57fab,11052671,53906a27-6b56-4c15-af87-aa4434bb0497,4380,Tubby Todd Bath Co.,2024-01-25T18:47:33.158Z,display,0OBjboW3i1V+NEH8icVcdmYAE+xR95vl0kKQwg9dXlI=,direct_email_match,cross-sell,returning,5,32.00,20.00,14,2024-01-01T08:01:00.036345Z,2024-02-01T07:59:59.999999Z,1000000.00,bod-schedule-03bad32e-2d44-4075-80b4-e5185b32aa7c,2024-03-11T09:23:09.249Z,2024-03-11T09:23:09.249Z,20.00
5183127584828,,cc2bea44-177f-4df3-85ce-49a128e8583c,2922,Caden Lane,2024-01-25T23:20:18Z,47.99,5183127584828,2388232,2022-03-02T10:56:46Z,5a0565b8-4394-400d-8e64-d4164951a6e9,,e2297d1b-b6b8-4428-9986-86434d17071a,1960,Laura Geller,2024-01-25T18:49:53.434Z,display,8a7f8c4158086b3356a8b2ea85c0561a,device_identifier_hash,cross-sell,lapsed,0,32.00,20.00,14,2024-01-01T08:01:00.036345Z,2024-02-01T07:59:59.999999Z,1000000.00,bod-schedule-03bad32e-2d44-4075-80b4-e5185b32aa7c,2024-03-11T09:23:09.249Z,2024-03-11T09:23:09.249Z,32.00
5169177460796,,cc2bea44-177f-4df3-85ce-49a128e8583c,2922,Caden Lane,2024-01-12T06:59:14Z,64.30,5169177460796,2358967,2024-01-01T09:07:05Z,44e4ec2c-047d-4287-b9e3-61e4031282e4,,971106ef-6455-478d-800a-c9d687372e1b,4278,Serenity Kids,2024-01-12T05:30:34.712Z,display,de77f1b87f9539ffdad502bf5405f9c2,device_identifier_hash,cross-sell,returning,0,32.00,20.00,14,2024-01-01T08:01:00.036345Z,2024-02-01T07:59:59.999999Z,1000000.00,bod-schedule-03bad32e-2d44-4075-80b4-e5185b32aa7c,2024-03-11T09:23:09.249Z,2024-03-11T09:23:09.249Z,20.00
5174243426364,,cc2bea44-177f-4df3-85ce-49a128e8583c,2922,Caden Lane,2024-01-17T04:25:06Z,127.87,5174243426364,2370066,2023-09-14T05:24:45Z,06949250-5264-4c18-8d75-01182347d2f6,10092494,80b80b6f-385c-4197-9114-ac7125063854,1682,Coterie,2024-01-12T06:33:58.964Z,display,EowRnp+cP1dckqjNLP/DV8Ua6vBy0GsU4KyzfqwYmfc=,direct_email_match,cross-sell,returning,5,32.00,20.00,14,2024-01-01T08:01:00.036345Z,2024-02-01T07:59:59.999999Z,1000000.00,bod-schedule-03bad32e-2d44-4075-80b4-e5185b32aa7c,2024-03-11T09:23:09.249Z,2024-03-11T09:23:09.249Z,20.00
5175659954236,,cc2bea44-177f-4df3-85ce-49a128e8583c,2922,Caden Lane,2024-01-18T17:13:07Z,110.50,5175659954236,2372524,,eaabb35f-47e0-4c06-ab3b-b4da7ebd66e1,9921684,8da5b951-41b3-4928-b31c-4d56dde2e3fb,2508,Bobbie,2024-01-12T11:34:52.95Z,display,TY+BQQ2lGLvSS6IBHyBO0Q==,direct_email_match,cross-sell,new,6,32.00,20.00,14,2024-01-01T08:01:00.036345Z,2024-02-01T07:59:59.999999Z,1000000.00,bod-schedule-03bad32e-2d44-4075-80b4-e5185b32aa7c,2024-03-11T09:23:09.249Z,2024-03-11T09:23:09.249Z,32.00
5176502550588,,cc2bea44-177f-4df3-85ce-49a128e8583c,2922,Caden Lane,2024-01-19T13:20:22Z,29.18,5176502550588,2374036,2023-11-24T17:10:08Z,5ce7d618-bf25-42aa-86dc-6a5c7d439abd,1533470,31bd54f0-7ea3-4758-acf4-2607ef05b846,2172,HATCH,2024-01-12T02:38:15.426Z,display,1LWVdPx5+wbnKAIZA3fkCBWf6QsByFgW2x4CLRqibbI=,direct_email_match,cross-sell,returning,7,32.00,20.00,14,2024-01-01T08:01:00.036345Z,2024-02-01T07:59:59.999999Z,1000000.00,bod-schedule-03bad32e-2d44-4075-80b4-e5185b32aa7c,2024-03-11T09:23:09.249Z,2024-03-11T09:23:09.249Z,20.00
5175937466428,,cc2bea44-177f-4df3-85ce-49a128e8583c,2922,Caden Lane,2024-01-18T22:52:31Z,93.68,5175937466428,2373167,2022-03-02T23:39:39Z,97c8a0b6-bc41-4240-9027-f2c5e5e12d27,9375248,b6f8dbb2-3e80-4126-8a68-fc2f8130b526,4313,Dagne Dover,2024-01-12T02:41:05.317Z,display,A9wI9dg8naIrT3i+EFCurgFl/Pt3fcXJjDqGklzkgOY=,direct_email_match,cross-sell,lapsed,6,32.00,20.00,14,2024-01-01T08:01:00.036345Z,2024-02-01T07:59:59.999999Z,1000000.00,bod-schedule-03bad32e-2d44-4075-80b4-e5185b32aa7c,2024-03-11T09:23:09.249Z,2024-03-11T09:23:09.249Z,32.00
5170215551036,,cc2bea44-177f-4df3-85ce-49a128e8583c,2922,Caden Lane,2024-01-13T06:46:18Z,78.17,5170215551036,2361079,2024-01-13T06:46:18Z,e4afe2d8-f0a0-4c50-a7cb-d5b148a87c83,,31bd54f0-7ea3-4758-acf4-2607ef05b846,2172,HATCH,2024-01-13T06:35:09.541Z,click,a54a0a23af566dfc36c0b881bf5aad04,device_identifier_hash,cross-sell,returning,0,32.00,20.00,14,2024-01-01T08:01:00.036345Z,2024-02-01T07:59:59.999999Z,1000000.00,bod-schedule-03bad32e-2d44-4075-80b4-e5185b32aa7c,2024-03-11T09:23:09.249Z,2024-03-11T09:23:09.249Z,20.00
5173128986684,12169379,cc2bea44-177f-4df3-85ce-49a128e8583c,2922,Caden Lane,2024-01-16T01:38:11Z,50.69,5173128986684,2367463,,625c63d1-b5cd-4fa3-bb25-df3ce0afe6e5,10164546,1260db33-d206-404f-a07f-9d6fa3ab8d13,3797,Baby Tula,2024-01-13T09:26:27.77Z,display,b72ab297517a87dd1b22587a36b28dc4,order_mapping_hash,cross-sell,new,3,32.00,20.00,14,2024-01-01T08:01:00.036345Z,2024-02-01T07:59:59.999999Z,1000000.00,bod-schedule-03bad32e-2d44-4075-80b4-e5185b32aa7c,2024-03-11T09:23:09.249Z,2024-03-11T09:23:09.249Z,32.00
5176410374204,,cc2bea44-177f-4df3-85ce-49a128e8583c,2922,Caden Lane,2024-01-19T10:01:16Z,106.70,5176410374204,2373908,2024-01-06T20:58:45Z,3b1b526b-bab9-4a64-bf54-cc47febcc3d6,10165856,bb564b13-c043-4764-8771-e550b7ab42d0,4315,ByHeart,2024-01-13T11:38:02.057Z,display,NU+J/ierOvzAiFREahJeaXSb1HCFup1iFENV3Soch4o=,direct_email_match,cross-sell,returning,6,32.00,20.00,14,2024-01-01T08:01:00.036345Z,2024-02-01T07:59:59.999999Z,1000000.00,bod-schedule-03bad32e-2d44-4075-80b4-e5185b32aa7c,2024-03-11T09:23:09.249Z,2024-03-11T09:23:09.249Z,20.00
5173804892220,10407924,cc2bea44-177f-4df3-85ce-49a128e8583c,2922,Caden Lane,2024-01-16T19:01:19Z,83.18,5173804892220,2368960,,5e126515-d395-4c89-bd83-b5ab786b34ec,10139255,53906a27-6b56-4c15-af87-aa4434bb0497,4380,Tubby Todd Bath Co.,2024-01-13T00:50:51.447Z,display,2a56a0a6660256652d7a17a69a89c272,order_mapping_hash,cross-sell,new,3,32.00,20.00,14,2024-01-01T08:01:00.036345Z,2024-02-01T07:59:59.999999Z,1000000.00,bod-schedule-03bad32e-2d44-4075-80b4-e5185b32aa7c,2024-03-11T09:23:09.249Z,2024-03-11T09:23:09.249Z,32.00
5170534613052,,cc2bea44-177f-4df3-85ce-49a128e8583c,2922,Caden Lane,2024-01-13T15:45:01Z,67.49,5170534613052,2361529,2023-07-10T22:15:17Z,154065c2-4e6b-46e2-9b04-2ab38b4a5508,3175113,25b79f60-3adc-4923-9ad9-154c96a67133,4360,Divi,2024-01-13T01:40:04.223Z,display,uT50ic1qSQRt57wqvkq3sGPhx81mUO5f6QeOf/E0LcY=,direct_email_match,cross-sell,returning,0,32.00,20.00,14,2024-01-01T08:01:00.036345Z,2024-02-01T07:59:59.999999Z,1000000.00,bod-schedule-03bad32e-2d44-4075-80b4-e5185b32aa7c,2024-03-11T09:23:09.249Z,2024-03-11T09:23:09.249Z,20.00
5170057084988,,cc2bea44-177f-4df3-85ce-49a128e8583c,2922,Caden Lane,2024-01-13T02:03:40Z,110.26,5170057084988,2360690,2023-11-15T21:45:12Z,2788795c-baca-44e1-8594-2cd427724f83,10147665,441b98af-8eaa-436f-ae9d-dba6566dbd2f,2910,wildwonder,2024-01-13T01:52:59.216Z,display,OIcETjs+0N+YnmLuLQ5gptNAHSzcu64LsJlUdkSgTi4=,direct_email_match,cross-sell,returning,0,32.00,20.00,14,2024-01-01T08:01:00.036345Z,2024-02-01T07:59:59.999999Z,1000000.00,bod-schedule-03bad32e-2d44-4075-80b4-e5185b32aa7c,2024-03-11T09:23:09.249Z,2024-03-11T09:23:09.249Z,20.00
5177702219836,,cc2bea44-177f-4df3-85ce-49a128e8583c,2922,Caden Lane,2024-01-20T17:12:16Z,73.06,5177702219836,2376829,2024-01-13T02:03:40Z,2788795c-baca-44e1-8594-2cd427724f83,10147665,441b98af-8eaa-436f-ae9d-dba6566dbd2f,2910,wildwonder,2024-01-13T01:52:59.216Z,display,OIcETjs+0N+YnmLuLQ5gptNAHSzcu64LsJlUdkSgTi4=,direct_email_match,cross-sell,returning,7,32.00,20.00,14,2024-01-01T08:01:00.036345Z,2024-02-01T07:59:59.999999Z,1000000.00,bod-schedule-03bad32e-2d44-4075-80b4-e5185b32aa7c,2024-03-11T09:23:09.249Z,2024-03-11T09:23:09.249Z,20.00
5175694819388,,cc2bea44-177f-4df3-85ce-49a128e8583c,2922,Caden Lane,2024-01-18T17:54:14Z,184.65,5175694819388,2372617,2024-01-11T19:47:28Z,6fa967fd-6bc4-4454-b07b-7487c55e7ff3,10147870,0313213b-02cc-4ae1-ad25-f415edf775e4,2395,Tula Skincare,2024-01-13T01:55:52.025Z,display,MM2hpCuZTSOfqfOqMAhRsdPsaJhK87K8yg6ZCGlnVmA=,direct_email_match,cross-sell,returning,5,32.00,20.00,14,2024-01-01T08:01:00.036345Z,2024-02-01T07:59:59.999999Z,1000000.00,bod-schedule-03bad32e-2d44-4075-80b4-e5185b32aa7c,2024-03-11T09:23:09.249Z,2024-03-11T09:23:09.249Z,20.00
5175303209020,,cc2bea44-177f-4df3-85ce-49a128e8583c,2922,Caden Lane,2024-01-18T07:10:39Z,59.38,5175303209020,2372004,2023-02-17T20:39:09Z,9b6a7243-4a63-4270-8d99-53fac3bd7a0e,10205544,53906a27-6b56-4c15-af87-aa4434bb0497,4380,Tubby Todd Bath Co.,2024-01-13T23:00:34.815Z,display,CYAzlMTHiljkEoEApQyzQFoWcYbDYo0PbSvZoOy9dYs=,direct_email_match,cross-sell,returning,5,32.00,20.00,14,2024-01-01T08:01:00.036345Z,2024-02-01T07:59:59.999999Z,1000000.00,bod-schedule-03bad32e-2d44-4075-80b4-e5185b32aa7c,2024-03-11T09:23:09.249Z,2024-03-11T09:23:09.249Z,20.00
5170968592444,,cc2bea44-177f-4df3-85ce-49a128e8583c,2922,Caden Lane,2024-01-13T23:44:22Z,47.05,5170968592444,2362900,,a3a1788d-685e-4d48-a18e-de332a73d9f7,,53906a27-6b56-4c15-af87-aa4434bb0497,4380,Tubby Todd Bath Co.,2024-01-13T23:29:02.888Z,click,4d87830a87e7d61adb4860d2c7894f50,device_identifier_hash,cross-sell,new,0,32.00,20.00,14,2024-01-01T08:01:00.036345Z,2024-02-01T07:59:59.999999Z,1000000.00,bod-schedule-03bad32e-2d44-4075-80b4-e5185b32aa7c,2024-03-11T09:23:09.249Z,2024-03-11T09:23:09.249Z,32.00
5171104809020,,cc2bea44-177f-4df3-85ce-49a128e8583c,2922,Caden Lane,2024-01-14T03:01:54Z,190.09,5171104809020,2363348,,eb17ddf8-b0f9-4330-b1f5-00a8fb8d53ef,10009440,b6f8dbb2-3e80-4126-8a68-fc2f8130b526,4313,Dagne Dover,2024-01-13T23:42:18.091Z,display,MT/AxIE55Fr3+VNGxZxmBXltOtdOgg52WckzLiDX/dM=,direct_email_match,cross-sell,new,1,32.00,20.00,14,2024-01-01T08:01:00.036345Z,2024-02-01T07:59:59.999999Z,1000000.00,bod-schedule-03bad32e-2d44-4075-80b4-e5185b32aa7c,2024-03-11T09:23:09.249Z,2024-03-11T09:23:09.249Z,32.00
5173679718460,,cc2bea44-177f-4df3-85ce-49a128e8583c,2922,Caden Lane,2024-01-16T16:36:59Z,88.14,5173679718460,2368668,2023-12-22T02:47:03Z,6a7e8dbd-132b-4658-a476-6467db034365,8460065,2226f2c6-841e-4343-97c5-613fa5e4658f,1213,Caraway,2024-01-13T23:51:22.496Z,display,ZKxjY3caVgC9qKyzd6rbf1oWcYbDYo0PbSvZoOy9dYs=,direct_email_match,cross-sell,returning,3,32.00,20.00,14,2024-01-01T08:01:00.036345Z,2024-02-01T07:59:59.999999Z,1000000.00,bod-schedule-03bad32e-2d44-4075-80b4-e5185b32aa7c,2024-03-11T09:23:09.249Z,2024-03-11T09:23:09.249Z,20.00
5170987827260,,cc2bea44-177f-4df3-85ce-49a128e8583c,2922,Caden Lane,2024-01-14T00:13:04Z,164.84,5170987827260,2362960,,003aaecb-2285-4dfd-a62d-a1abc715a3d2,,768e73f4-b028-4a35-85c3-a10b36e98e27,3866,Little Words Project,2024-01-14T00:06:43.451Z,display,8a6777bb4bb8b9da8c1f83375ac77cfd,device_identifier_hash,cross-sell,new,0,32.00,20.00,14,2024-01-01T08:01:00.036345Z,2024-02-01T07:59:59.999999Z,1000000.00,bod-schedule-03bad32e-2d44-4075-80b4-e5185b32aa7c,2024-03-11T09:23:09.249Z,2024-03-11T09:23:09.249Z,32.00
5172021559356,,cc2bea44-177f-4df3-85ce-49a128e8583c,2922,Caden Lane,2024-01-15T00:38:21Z,165.10,5172021559356,2365224,2024-01-13T00:14:46Z,b42428ea-310b-47cc-80c4-62f2333b2950,529425,11631591-f491-4419-ac5f-d4740d697c9d,3016,Newton Baby,2024-01-14T00:10:05.452Z,display,KTXsvP02EvZU2gXdSoIVUwFl/Pt3fcXJjDqGklzkgOY=,direct_email_match,cross-sell,returning,1,32.00,20.00,14,2024-01-01T08:01:00.036345Z,2024-02-01T07:59:59.999999Z,1000000.00,bod-schedule-03bad32e-2d44-4075-80b4-e5185b32aa7c,2024-03-11T09:23:09.249Z,2024-03-11T09:23:09.249Z,20.00
5155002449980,5553880,cc2bea44-177f-4df3-85ce-49a128e8583c,2922,Caden Lane,2024-01-01T09:55:32Z,114.38,5155002449980,2336512,,7b035a89-0e5e-4e41-957d-9ddb299a2de7,5553880,31bd54f0-7ea3-4758-acf4-2607ef05b846,2172,HATCH,2023-12-25T04:43:16.905Z,click,0c9a591d760a8840344baa73e9e3ffcf,consumer_hash,cross-sell,new,7,32.00,20.00,14,2023-12-01T08:01:00.055701Z,2024-01-01T07:59:59.999999Z,1000000.00,bod-schedule-68ba5cd4-2d68-410c-8119-8e7cffbaf3cd,2024-03-11T09:23:09.249Z,2024-03-11T09:23:09.249Z,32.00
5155137617980,8647802,cc2bea44-177f-4df3-85ce-49a128e8583c,2922,Caden Lane,2024-01-01T15:43:14Z,45.90,5155137617980,2336898,2023-12-12T03:46:58Z,b72374b7-4df3-4088-93fc-2d0551b23275,8647802,82cf57a1-8cfe-4e46-a064-032103723da9,3260,Primally Pure,2023-12-25T05:15:22.613Z,display,b7b6e862d7902c95e484fbad762c7bfe,consumer_hash,cross-sell,returning,7,32.00,20.00,14,2023-12-01T08:01:00.055701Z,2024-01-01T07:59:59.999999Z,1000000.00,bod-schedule-68ba5cd4-2d68-410c-8119-8e7cffbaf3cd,2024-03-11T09:23:09.249Z,2024-03-11T09:23:09.249Z,20.00
5155832299580,,cc2bea44-177f-4df3-85ce-49a128e8583c,2922,Caden Lane,2024-01-02T08:57:43Z,79.28,5155832299580,2339048,2023-05-25T21:34:04Z,b7904d5c-4bcf-4dcd-b38c-c3ec8116fb66,8710976,2ea6c83d-c9b1-4bdd-91f3-5b91011d6922,3609,"Dermaclara, LLC",2023-12-26T07:54:34.767Z,display,ef4PA6zj0uLRraRSJJ7SWNSatX1v2sqxbUV3dal2tdg=,direct_email_match,cross-sell,returning,7,32.00,20.00,14,2023-12-01T08:01:00.055701Z,2024-01-01T07:59:59.999999Z,1000000.00,bod-schedule-68ba5cd4-2d68-410c-8119-8e7cffbaf3cd,2024-03-11T09:23:09.249Z,2024-03-11T09:23:09.249Z,20.00
5155537616956,,cc2bea44-177f-4df3-85ce-49a128e8583c,2922,Caden Lane,2024-01-02T01:10:09Z,158.78,5155537616956,2338305,2023-11-25T00:54:33Z,9d67faa5-0e2e-47af-9021-0ba70327e076,4941937,53906a27-6b56-4c15-af87-aa4434bb0497,4380,Tubby Todd Bath Co.,2023-12-26T09:52:34.211Z,display,4OfvhMRluOe52gYmnYz7PsUa6vBy0GsU4KyzfqwYmfc=,direct_email_match,cross-sell,returning,7,32.00,20.00,14,2023-12-01T08:01:00.055701Z,2024-01-01T07:59:59.999999Z,1000000.00,bod-schedule-68ba5cd4-2d68-410c-8119-8e7cffbaf3cd,2024-03-11T09:23:09.249Z,2024-03-11T09:23:09.249Z,20.00
5155203579964,4507082,cc2bea44-177f-4df3-85ce-49a128e8583c,2922,Caden Lane,2024-01-01T17:15:55Z,141.47,5155203579964,2337161,,3a7d68af-1460-4232-ae82-57523dbb2f7b,8715132,88a42684-2886-4d92-953b-0950522c58f0,2372,Hedley & Bennett,2023-12-26T11:48:11.955Z,display,ae0317d7fc3bb76ace3ee117e48c55e8,order_mapping_hash,cross-sell,new,6,32.00,20.00,14,2023-12-01T08:01:00.055701Z,2024-01-01T07:59:59.999999Z,1000000.00,bod-schedule-68ba5cd4-2d68-410c-8119-8e7cffbaf3cd,2024-03-11T09:23:09.249Z,2024-03-11T09:23:09.249Z,32.00
5155552657468,407585,cc2bea44-177f-4df3-85ce-49a128e8583c,2922,Caden Lane,2024-01-02T01:33:32Z,68.58,5155552657468,2338393,,aa7e1e73-f2cf-43b5-9616-5d7bbb30b123,192847,b7dea133-983b-4e7b-8fac-b18d88340882,2208,Once Upon a Farm,2023-12-26T21:38:32.706Z,display,f6a1d58fb74ee329084c2228e69267f4,order_mapping_hash,cross-sell,new,7,32.00,20.00,14,2023-12-01T08:01:00.055701Z,2024-01-01T07:59:59.999999Z,1000000.00,bod-schedule-68ba5cd4-2d68-410c-8119-8e7cffbaf3cd,2024-03-11T09:23:09.249Z,2024-03-11T09:23:09.249Z,32.00
5155121496124,3500020,cc2bea44-177f-4df3-85ce-49a128e8583c,2922,Caden Lane,2024-01-01T15:17:12Z,65.70,5155121496124,2336830,2023-11-16T13:36:40Z,76044f28-94fc-4150-9f98-c44cbd161d19,557543,53906a27-6b56-4c15-af87-aa4434bb0497,4380,Tubby Todd Bath Co.,2023-12-26T22:24:52.912Z,display,f1ac48b221f9c6bf43506cfeaf13f987,order_mapping_hash,cross-sell,returning,6,32.00,20.00,14,2023-12-01T08:01:00.055701Z,2024-01-01T07:59:59.999999Z,1000000.00,bod-schedule-68ba5cd4-2d68-410c-8119-8e7cffbaf3cd,2024-03-11T09:23:09.249Z,2024-03-11T09:23:09.249Z,20.00
5157002936380,,cc2bea44-177f-4df3-85ce-49a128e8583c,2922,Caden Lane,2024-01-03T08:00:15Z,131.50,5157002936380,2341049,,311698e9-3ccc-466d-999d-1626822371fa,,53906a27-6b56-4c15-af87-aa4434bb0497,4380,Tubby Todd Bath Co.,2024-01-03T03:12:06.877Z,display,964bf469ebc943493370590c4e80d576,device_identifier_hash,cross-sell,new,0,32.00,20.00,14,2024-01-01T08:01:00.036345Z,2024-02-01T07:59:59.999999Z,1000000.00,bod-schedule-03bad32e-2d44-4075-80b4-e5185b32aa7c,2024-03-11T09:23:09.249Z,2024-03-11T09:23:09.249Z,32.00
5159487373372,3534161,cc2bea44-177f-4df3-85ce-49a128e8583c,2922,Caden Lane,2024-01-05T04:17:51Z,457.95,5159487373372,2345442,2023-11-25T01:58:01Z,80fe7b88-97e2-4579-9b38-64ed012f2544,3534161,3d5bbf3b-6f2f-467d-a4f1-02050515576e,1808,Lalo,2024-01-03T03:15:12.593Z,display,d2fd38161201a321c31a3bce414e35a1,consumer_hash,cross-sell,returning,2,32.00,20.00,14,2024-01-01T08:01:00.036345Z,2024-02-01T07:59:59.999999Z,1000000.00,bod-schedule-03bad32e-2d44-4075-80b4-e5185b32aa7c,2024-03-11T09:23:09.249Z,2024-03-11T09:23:09.249Z,20.00
5159332216892,5136150,cc2bea44-177f-4df3-85ce-49a128e8583c,2922,Caden Lane,2024-01-05T01:57:28Z,60.01,5159332216892,2345144,2023-11-25T16:54:16Z,6d337466-8beb-422c-a186-513d1168fe57,1359990,b6f8dbb2-3e80-4126-8a68-fc2f8130b526,4313,Dagne Dover,2024-01-03T03:33:38.002Z,display,dc3e58ba9449ad62f1c1c34864a58afb,order_mapping_hash,cross-sell,returning,2,32.00,20.00,14,2024-01-01T08:01:00.036345Z,2024-02-01T07:59:59.999999Z,1000000.00,bod-schedule-03bad32e-2d44-4075-80b4-e5185b32aa7c,2024-03-11T09:23:09.249Z,2024-03-11T09:23:09.249Z,20.00
5178988691516,,cc2bea44-177f-4df3-85ce-49a128e8583c,2922,Caden Lane,2024-01-21T22:25:54Z,36.24,5178988691516,2380057,2023-12-23T19:03:19Z,34138b1c-f987-402b-93ab-9a4d9d994d86,1722073,194b5b84-b0c4-43fa-991d-d6c4ed905913,3903,Willow Pumps,2024-01-17T13:04:38.214Z,display,R09pVsd+WbQGT/c5wmW/G1RFD/m4N7xnBMlNWKQtN9I=,direct_email_match,cross-sell,returning,4,32.00,20.00,14,2024-01-01T08:01:00.036345Z,2024-02-01T07:59:59.999999Z,1000000.00,bod-schedule-03bad32e-2d44-4075-80b4-e5185b32aa7c,2024-03-11T09:23:09.249Z,2024-03-11T09:23:09.249Z,20.00
5176083644476,,cc2bea44-177f-4df3-85ce-49a128e8583c,2922,Caden Lane,2024-01-19T02:21:36Z,77.04,5176083644476,2373577,2022-04-18T00:40:04Z,fee1c0a5-394a-4229-b21a-6ba3787b5a55,7373599,11631591-f491-4419-ac5f-d4740d697c9d,3016,Newton Baby,2024-01-17T02:29:56.848Z,display,IYtZg49aHg9iB/87IMo0uSL5JO9OM4vJriEqE5YVdCQ=,direct_email_match,cross-sell,lapsed,2,32.00,20.00,14,2024-01-01T08:01:00.036345Z,2024-02-01T07:59:59.999999Z,1000000.00,bod-schedule-03bad32e-2d44-4075-80b4-e5185b32aa7c,2024-03-11T09:23:09.249Z,2024-03-11T09:23:09.249Z,32.00
5155775053884,1698194,cc2bea44-177f-4df3-85ce-49a128e8583c,2922,Caden Lane,2024-01-02T07:48:56Z,56.09,5155775053884,2339036,2023-10-25T02:21:11Z,55d3b49b-ca8d-486e-9791-b7f83bf7b341,1706117,53906a27-6b56-4c15-af87-aa4434bb0497,4380,Tubby Todd Bath Co.,2023-12-27T17:55:47.805Z,display,4e6e24ab3ca2b708baef98914759b1a0,order_mapping_hash,cross-sell,returning,6,32.00,20.00,14,2023-12-01T08:01:00.055701Z,2024-01-01T07:59:59.999999Z,1000000.00,bod-schedule-68ba5cd4-2d68-410c-8119-8e7cffbaf3cd,2024-03-11T09:23:09.249Z,2024-03-11T09:23:09.249Z,20.00
5156531863612,3653368,cc2bea44-177f-4df3-85ce-49a128e8583c,2922,Caden Lane,2024-01-02T22:57:13Z,163.36,5156531863612,2340276,2023-07-02T00:33:42Z,1afa27dc-21f8-41a5-816d-fdc77518e9c0,3653368,fb62b21b-f89c-4903-9584-0b69bf7888b6,4256,Gathre,2023-12-27T17:59:08.574Z,display,59701ae8cdd75ebd73bdc4bd85defb67,consumer_hash,cross-sell,returning,6,32.00,20.00,14,2023-12-01T08:01:00.055701Z,2024-01-01T07:59:59.999999Z,1000000.00,bod-schedule-68ba5cd4-2d68-410c-8119-8e7cffbaf3cd,2024-03-11T09:23:09.249Z,2024-03-11T09:23:09.249Z,20.00
5156192714812,8517132,cc2bea44-177f-4df3-85ce-49a128e8583c,2922,Caden Lane,2024-01-02T17:54:17Z,137.97,5156192714812,2339655,,6b236c04-e9dc-452c-8aeb-984e687692bf,8517132,11631591-f491-4419-ac5f-d4740d697c9d,3016,Newton Baby,2023-12-27T18:39:31.96Z,display,8c46538ece94b776494eb997832bd056,consumer_hash,cross-sell,new,6,32.00,20.00,14,2023-12-01T08:01:00.055701Z,2024-01-01T07:59:59.999999Z,1000000.00,bod-schedule-68ba5cd4-2d68-410c-8119-8e7cffbaf3cd,2024-03-11T09:23:09.249Z,2024-03-11T09:23:09.249Z,32.00
5162176610364,9717868,cc2bea44-177f-4df3-85ce-49a128e8583c,2922,Caden Lane,2024-01-07T01:36:09Z,74.91,5162176610364,2349225,,787d343e-f264-4f40-a733-2b7f6143e958,7864150,745c7940-9775-487e-b7ad-19206a05a6c0,3880,Bodily,2024-01-03T04:19:44.037Z,display,23228c89139eba7d638581daa1d430f4,order_mapping_hash,cross-sell,new,4,32.00,20.00,14,2024-01-01T08:01:00.036345Z,2024-02-01T07:59:59.999999Z,1000000.00,bod-schedule-03bad32e-2d44-4075-80b4-e5185b32aa7c,2024-03-11T09:23:09.249Z,2024-03-11T09:23:09.249Z,32.00
