brand,emergent_brand,session_count,emergent_brand_rank,category_similarity_x,full_category_similarity_x,category_similarity_y,full_category_similarity_y,category_similarity,full_category_similarity
Blueland,Liquid I.V.,77,9.0,0.8302722187786362,0.8498660466832997,0.8302722187786362,0.8498660466832997,0.8302722187786362,0.8498660466832997
Blueland,Liquid I.V.,77,9.0,0.8302722187786362,0.8498660466832997,0.8302722187786362,0.8498660466832997,0.8302722187786362,0.8498660466832997
Blueland,Liquid I.V.,77,9.0,0.8302722187786362,0.8498660466832997,0.8302722187786362,0.8498660466832997,0.8302722187786362,0.8498660466832997
Blueland,Liquid I.V.,77,9.0,0.8302722187786362,0.8498660466832997,0.8302722187786362,0.8498660466832997,0.8302722187786362,0.8498660466832997
Blueland,Liquid I.V.,77,9.0,0.8302722187786362,0.8498660466832997,0.8302722187786362,0.8498660466832997,0.8302722187786362,0.8498660466832997
Blueland,Liquid I.V.,77,9.0,0.8302722187786362,0.8498660466832997,0.8302722187786362,0.8498660466832997,0.8302722187786362,0.8498660466832997
Blueland,Liquid I.V.,77,9.0,0.8302722187786362,0.8498660466832997,0.8302722187786362,0.8498660466832997,0.8302722187786362,0.8498660466832997
HATCH,Caden Lane,94,2.0,0.7401087373646759,0.762060409512729,0.7401087373646759,0.762060409512729,0.7401087373646759,0.762060409512729
HATCH,Caden Lane,94,2.0,0.7401087373646759,0.762060409512729,0.7401087373646759,0.762060409512729,0.7401087373646759,0.762060409512729
HATCH,Caden Lane,94,2.0,0.7401087373646759,0.762060409512729,0.7401087373646759,0.762060409512729,0.7401087373646759,0.762060409512729
HATCH,Caden Lane,94,2.0,0.7401087373646759,0.762060409512729,0.7401087373646759,0.762060409512729,0.7401087373646759,0.762060409512729
HATCH,Caden Lane,94,2.0,0.7401087373646759,0.762060409512729,0.7401087373646759,0.762060409512729,0.7401087373646759,0.762060409512729
HATCH,Caden Lane,94,2.0,0.7401087373646759,0.762060409512729,0.7401087373646759,0.762060409512729,0.7401087373646759,0.762060409512729
HATCH,Caden Lane,94,2.0,0.7401087373646759,0.762060409512729,0.7401087373646759,0.762060409512729,0.7401087373646759,0.762060409512729
HATCH,Caden Lane,94,2.0,0.7401087373646759,0.762060409512729,0.7401087373646759,0.762060409512729,0.7401087373646759,0.762060409512729
HATCH,Caden Lane,94,2.0,0.7401087373646759,0.762060409512729,0.7401087373646759,0.762060409512729,0.7401087373646759,0.762060409512729
HATCH,Caden Lane,94,2.0,0.7401087373646759,0.762060409512729,0.7401087373646759,0.762060409512729,0.7401087373646759,0.762060409512729
HATCH,Caden Lane,94,2.0,0.7401087373646759,0.762060409512729,0.7401087373646759,0.762060409512729,0.7401087373646759,0.762060409512729
HATCH,Caden Lane,94,2.0,0.7401087373646759,0.762060409512729,0.7401087373646759,0.762060409512729,0.7401087373646759,0.762060409512729
HATCH,Caden Lane,94,2.0,0.7401087373646759,0.762060409512729,0.7401087373646759,0.762060409512729,0.7401087373646759,0.762060409512729
HATCH,Caden Lane,94,2.0,0.7401087373646759,0.762060409512729,0.7401087373646759,0.762060409512729,0.7401087373646759,0.762060409512729
HATCH,Caden Lane,94,2.0,0.7401087373646759,0.762060409512729,0.7401087373646759,0.762060409512729,0.7401087373646759,0.762060409512729
HATCH,Caden Lane,94,2.0,0.7401087373646759,0.762060409512729,0.7401087373646759,0.762060409512729,0.7401087373646759,0.762060409512729
HATCH,Caden Lane,94,2.0,0.7401087373646759,0.762060409512729,0.7401087373646759,0.762060409512729,0.7401087373646759,0.762060409512729
HATCH,Caden Lane,94,2.0,0.7401087373646759,0.762060409512729,0.7401087373646759,0.762060409512729,0.7401087373646759,0.762060409512729
HATCH,Caden Lane,94,2.0,0.7401087373646759,0.762060409512729,0.7401087373646759,0.762060409512729,0.7401087373646759,0.762060409512729
HATCH,Caden Lane,94,2.0,0.7401087373646759,0.762060409512729,0.7401087373646759,0.762060409512729,0.7401087373646759,0.762060409512729
HATCH,Caden Lane,94,2.0,0.7401087373646759,0.762060409512729,0.7401087373646759,0.762060409512729,0.7401087373646759,0.762060409512729
HATCH,Caden Lane,94,2.0,0.7401087373646759,0.762060409512729,0.7401087373646759,0.762060409512729,0.7401087373646759,0.762060409512729
HATCH,Caden Lane,94,2.0,0.7401087373646759,0.762060409512729,0.7401087373646759,0.762060409512729,0.7401087373646759,0.762060409512729
HATCH,Caden Lane,94,2.0,0.7401087373646759,0.762060409512729,0.7401087373646759,0.762060409512729,0.7401087373646759,0.762060409512729
HATCH,Caden Lane,94,2.0,0.7401087373646759,0.762060409512729,0.7401087373646759,0.762060409512729,0.7401087373646759,0.762060409512729
HATCH,Caden Lane,94,2.0,0.7401087373646759,0.762060409512729,0.7401087373646759,0.762060409512729,0.7401087373646759,0.762060409512729
HATCH,Caden Lane,94,2.0,0.7401087373646759,0.762060409512729,0.7401087373646759,0.762060409512729,0.7401087373646759,0.762060409512729
HATCH,Caden Lane,94,2.0,0.7401087373646759,0.762060409512729,0.7401087373646759,0.762060409512729,0.7401087373646759,0.762060409512729
HATCH,Caden Lane,94,2.0,0.7401087373646759,0.762060409512729,0.7401087373646759,0.762060409512729,0.7401087373646759,0.762060409512729
HATCH,Caden Lane,94,2.0,0.7401087373646759,0.762060409512729,0.7401087373646759,0.762060409512729,0.7401087373646759,0.762060409512729
HATCH,Caden Lane,94,2.0,0.7401087373646759,0.762060409512729,0.7401087373646759,0.762060409512729,0.7401087373646759,0.762060409512729
HATCH,Caden Lane,94,2.0,0.7401087373646759,0.762060409512729,0.7401087373646759,0.762060409512729,0.7401087373646759,0.762060409512729
HATCH,Caden Lane,94,2.0,0.7401087373646759,0.762060409512729,0.7401087373646759,0.762060409512729,0.7401087373646759,0.762060409512729
HATCH,Caden Lane,94,2.0,0.7401087373646759,0.762060409512729,0.7401087373646759,0.762060409512729,0.7401087373646759,0.762060409512729
HATCH,Caden Lane,94,2.0,0.7401087373646759,0.762060409512729,0.7401087373646759,0.762060409512729,0.7401087373646759,0.762060409512729
HATCH,Caden Lane,94,2.0,0.7401087373646759,0.762060409512729,0.7401087373646759,0.762060409512729,0.7401087373646759,0.762060409512729
HATCH,Caden Lane,94,2.0,0.7401087373646759,0.762060409512729,0.7401087373646759,0.762060409512729,0.7401087373646759,0.762060409512729
HATCH,Caden Lane,94,2.0,0.7401087373646759,0.762060409512729,0.7401087373646759,0.762060409512729,0.7401087373646759,0.762060409512729
HATCH,Caden Lane,94,2.0,0.7401087373646759,0.762060409512729,0.7401087373646759,0.762060409512729,0.7401087373646759,0.762060409512729
HATCH,Caden Lane,94,2.0,0.7401087373646759,0.762060409512729,0.7401087373646759,0.762060409512729,0.7401087373646759,0.762060409512729
HATCH,Caden Lane,94,2.0,0.7401087373646759,0.762060409512729,0.7401087373646759,0.762060409512729,0.7401087373646759,0.762060409512729
HATCH,Caden Lane,94,2.0,0.7401087373646759,0.762060409512729,0.7401087373646759,0.762060409512729,0.7401087373646759,0.762060409512729
HATCH,Caden Lane,94,2.0,0.7401087373646759,0.762060409512729,0.7401087373646759,0.762060409512729,0.7401087373646759,0.762060409512729
HATCH,Caden Lane,94,2.0,0.7401087373646759,0.762060409512729,0.7401087373646759,0.762060409512729,0.7401087373646759,0.762060409512729
HATCH,Caden Lane,94,2.0,0.7401087373646759,0.762060409512729,0.7401087373646759,0.762060409512729,0.7401087373646759,0.762060409512729
HATCH,Caden Lane,94,2.0,0.7401087373646759,0.762060409512729,0.7401087373646759,0.762060409512729,0.7401087373646759,0.762060409512729
HATCH,Caden Lane,94,2.0,0.7401087373646759,0.762060409512729,0.7401087373646759,0.762060409512729,0.7401087373646759,0.762060409512729
HATCH,Caden Lane,94,2.0,0.7401087373646759,0.762060409512729,0.7401087373646759,0.762060409512729,0.7401087373646759,0.762060409512729
HATCH,Caden Lane,94,2.0,0.7401087373646759,0.762060409512729,0.7401087373646759,0.762060409512729,0.7401087373646759,0.762060409512729
HATCH,Caden Lane,94,2.0,0.7401087373646759,0.762060409512729,0.7401087373646759,0.762060409512729,0.7401087373646759,0.762060409512729
HATCH,Caden Lane,94,2.0,0.7401087373646759,0.762060409512729,0.7401087373646759,0.762060409512729,0.7401087373646759,0.762060409512729
HATCH,Caden Lane,94,2.0,0.7401087373646759,0.762060409512729,0.7401087373646759,0.762060409512729,0.7401087373646759,0.762060409512729
HATCH,Caden Lane,94,2.0,0.7401087373646759,0.762060409512729,0.7401087373646759,0.762060409512729,0.7401087373646759,0.762060409512729
HATCH,Caden Lane,94,2.0,0.7401087373646759,0.762060409512729,0.7401087373646759,0.762060409512729,0.7401087373646759,0.762060409512729
HATCH,Caden Lane,94,2.0,0.7401087373646759,0.762060409512729,0.7401087373646759,0.762060409512729,0.7401087373646759,0.762060409512729
HATCH,Caden Lane,94,2.0,0.7401087373646759,0.762060409512729,0.7401087373646759,0.762060409512729,0.7401087373646759,0.762060409512729
HATCH,Caden Lane,94,2.0,0.7401087373646759,0.762060409512729,0.7401087373646759,0.762060409512729,0.7401087373646759,0.762060409512729
HATCH,Caden Lane,94,2.0,0.7401087373646759,0.762060409512729,0.7401087373646759,0.762060409512729,0.7401087373646759,0.762060409512729
HATCH,Caden Lane,94,2.0,0.7401087373646759,0.762060409512729,0.7401087373646759,0.762060409512729,0.7401087373646759,0.762060409512729
HATCH,Caden Lane,94,2.0,0.7401087373646759,0.762060409512729,0.7401087373646759,0.762060409512729,0.7401087373646759,0.762060409512729
HATCH,Caden Lane,94,2.0,0.7401087373646759,0.762060409512729,0.7401087373646759,0.762060409512729,0.7401087373646759,0.762060409512729
HATCH,Caden Lane,94,2.0,0.7401087373646759,0.762060409512729,0.7401087373646759,0.762060409512729,0.7401087373646759,0.762060409512729
HATCH,Caden Lane,94,2.0,0.7401087373646759,0.762060409512729,0.7401087373646759,0.762060409512729,0.7401087373646759,0.762060409512729
HATCH,Caden Lane,94,2.0,0.7401087373646759,0.762060409512729,0.7401087373646759,0.762060409512729,0.7401087373646759,0.762060409512729
HATCH,Dagne Dover,12,6.0,0.7432855289046875,0.8996264129763522,0.7432855289046875,0.8996264129763522,0.7432855289046875,0.8996264129763522
HATCH,Dagne Dover,12,6.0,0.7432855289046875,0.8996264129763522,0.7432855289046875,0.8996264129763522,0.7432855289046875,0.8996264129763522
HATCH,Dagne Dover,12,6.0,0.7432855289046875,0.8996264129763522,0.7432855289046875,0.8996264129763522,0.7432855289046875,0.8996264129763522
HATCH,Dagne Dover,12,6.0,0.7432855289046875,0.8996264129763522,0.7432855289046875,0.8996264129763522,0.7432855289046875,0.8996264129763522
HATCH,Dagne Dover,12,6.0,0.7432855289046875,0.8996264129763522,0.7432855289046875,0.8996264129763522,0.7432855289046875,0.8996264129763522
HATCH,Dagne Dover,12,6.0,0.7432855289046875,0.8996264129763522,0.7432855289046875,0.8996264129763522,0.7432855289046875,0.8996264129763522
HATCH,Dagne Dover,12,6.0,0.7432855289046875,0.8996264129763522,0.7432855289046875,0.8996264129763522,0.7432855289046875,0.8996264129763522
HATCH,Dagne Dover,12,6.0,0.7432855289046875,0.8996264129763522,0.7432855289046875,0.8996264129763522,0.7432855289046875,0.8996264129763522
HATCH,Hismile,161,1.0,0.8192529866684265,0.8921106599948646,0.8192529866684265,0.8921106599948646,0.8192529866684265,0.8921106599948646
HATCH,Hismile,161,1.0,0.8192529866684265,0.8921106599948646,0.8192529866684265,0.8921106599948646,0.8192529866684265,0.8921106599948646
HATCH,Hismile,161,1.0,0.8192529866684265,0.8921106599948646,0.8192529866684265,0.8921106599948646,0.8192529866684265,0.8921106599948646
HATCH,Hismile,161,1.0,0.8192529866684265,0.8921106599948646,0.8192529866684265,0.8921106599948646,0.8192529866684265,0.8921106599948646
HATCH,Hismile,161,1.0,0.8192529866684265,0.8921106599948646,0.8192529866684265,0.8921106599948646,0.8192529866684265,0.8921106599948646
HATCH,Hismile,161,1.0,0.8192529866684265,0.8921106599948646,0.8192529866684265,0.8921106599948646,0.8192529866684265,0.8921106599948646
HATCH,Hismile,161,1.0,0.8192529866684265,0.8921106599948646,0.8192529866684265,0.8921106599948646,0.8192529866684265,0.8921106599948646
HATCH,Hismile,161,1.0,0.8192529866684265,0.8921106599948646,0.8192529866684265,0.8921106599948646,0.8192529866684265,0.8921106599948646
HATCH,Hismile,161,1.0,0.8192529866684265,0.8921106599948646,0.8192529866684265,0.8921106599948646,0.8192529866684265,0.8921106599948646
HATCH,Hismile,161,1.0,0.8192529866684265,0.8921106599948646,0.8192529866684265,0.8921106599948646,0.8192529866684265,0.8921106599948646
HATCH,Hismile,161,1.0,0.8192529866684265,0.8921106599948646,0.8192529866684265,0.8921106599948646,0.8192529866684265,0.8921106599948646
HATCH,Hismile,161,1.0,0.8192529866684265,0.8921106599948646,0.8192529866684265,0.8921106599948646,0.8192529866684265,0.8921106599948646
HATCH,Hismile,161,1.0,0.8192529866684265,0.8921106599948646,0.8192529866684265,0.8921106599948646,0.8192529866684265,0.8921106599948646
HATCH,Hismile,161,1.0,0.8192529866684265,0.8921106599948646,0.8192529866684265,0.8921106599948646,0.8192529866684265,0.8921106599948646
HATCH,Hismile,161,1.0,0.8192529866684265,0.8921106599948646,0.8192529866684265,0.8921106599948646,0.8192529866684265,0.8921106599948646
HATCH,Hismile,161,1.0,0.8192529866684265,0.8921106599948646,0.8192529866684265,0.8921106599948646,0.8192529866684265,0.8921106599948646
HATCH,Hismile,161,1.0,0.8192529866684265,0.8921106599948646,0.8192529866684265,0.8921106599948646,0.8192529866684265,0.8921106599948646
HATCH,Hismile,161,1.0,0.8192529866684265,0.8921106599948646,0.8192529866684265,0.8921106599948646,0.8192529866684265,0.8921106599948646
HATCH,Hismile,161,1.0,0.8192529866684265,0.8921106599948646,0.8192529866684265,0.8921106599948646,0.8192529866684265,0.8921106599948646
HATCH,Hismile,161,1.0,0.8192529866684265,0.8921106599948646,0.8192529866684265,0.8921106599948646,0.8192529866684265,0.8921106599948646
HATCH,Hismile,161,1.0,0.8192529866684265,0.8921106599948646,0.8192529866684265,0.8921106599948646,0.8192529866684265,0.8921106599948646
HATCH,Hismile,161,1.0,0.8192529866684265,0.8921106599948646,0.8192529866684265,0.8921106599948646,0.8192529866684265,0.8921106599948646
HATCH,Hismile,161,1.0,0.8192529866684265,0.8921106599948646,0.8192529866684265,0.8921106599948646,0.8192529866684265,0.8921106599948646
HATCH,Hismile,161,1.0,0.8192529866684265,0.8921106599948646,0.8192529866684265,0.8921106599948646,0.8192529866684265,0.8921106599948646
HATCH,Hismile,161,1.0,0.8192529866684265,0.8921106599948646,0.8192529866684265,0.8921106599948646,0.8192529866684265,0.8921106599948646
HATCH,Hismile,161,1.0,0.8192529866684265,0.8921106599948646,0.8192529866684265,0.8921106599948646,0.8192529866684265,0.8921106599948646
HATCH,Hismile,161,1.0,0.8192529866684265,0.8921106599948646,0.8192529866684265,0.8921106599948646,0.8192529866684265,0.8921106599948646
HATCH,ILIA,33,5.0,0.8960535995214391,0.931298507169285,0.8960535995214391,0.931298507169285,0.8960535995214391,0.931298507169285
HATCH,Kate Quinn,5,7.0,0.7432097034666132,0.9350774124792465,0.7432097034666132,0.9350774124792465,0.7432097034666132,0.9350774124792465
HATCH,Lalo,61,4.0,0.7432097034666132,0.740841289822717,0.7432097034666132,0.740841289822717,0.7432097034666132,0.740841289822717
HATCH,Lalo,61,4.0,0.7432097034666132,0.740841289822717,0.7432097034666132,0.740841289822717,0.7432097034666132,0.740841289822717
HATCH,Lalo,61,4.0,0.7432097034666132,0.740841289822717,0.7432097034666132,0.740841289822717,0.7432097034666132,0.740841289822717
HATCH,Lalo,61,4.0,0.7432097034666132,0.740841289822717,0.7432097034666132,0.740841289822717,0.7432097034666132,0.740841289822717
HATCH,Lalo,61,4.0,0.7432097034666132,0.740841289822717,0.7432097034666132,0.740841289822717,0.7432097034666132,0.740841289822717
HATCH,Lalo,61,4.0,0.7432097034666132,0.740841289822717,0.7432097034666132,0.740841289822717,0.7432097034666132,0.740841289822717
HATCH,Lalo,61,4.0,0.7432097034666132,0.740841289822717,0.7432097034666132,0.740841289822717,0.7432097034666132,0.740841289822717
HATCH,Lalo,61,4.0,0.7432097034666132,0.740841289822717,0.7432097034666132,0.740841289822717,0.7432097034666132,0.740841289822717
HATCH,Lalo,61,4.0,0.7432097034666132,0.740841289822717,0.7432097034666132,0.740841289822717,0.7432097034666132,0.740841289822717
HATCH,Lalo,61,4.0,0.7432097034666132,0.740841289822717,0.7432097034666132,0.740841289822717,0.7432097034666132,0.740841289822717
HATCH,Lalo,61,4.0,0.7432097034666132,0.740841289822717,0.7432097034666132,0.740841289822717,0.7432097034666132,0.740841289822717
HATCH,Lalo,61,4.0,0.7432097034666132,0.740841289822717,0.7432097034666132,0.740841289822717,0.7432097034666132,0.740841289822717
HATCH,Lalo,61,4.0,0.7432097034666132,0.740841289822717,0.7432097034666132,0.740841289822717,0.7432097034666132,0.740841289822717
HATCH,Lalo,61,4.0,0.7432097034666132,0.740841289822717,0.7432097034666132,0.740841289822717,0.7432097034666132,0.740841289822717
HATCH,Lalo,61,4.0,0.7432097034666132,0.740841289822717,0.7432097034666132,0.740841289822717,0.7432097034666132,0.740841289822717
HATCH,Lalo,61,4.0,0.7432097034666132,0.740841289822717,0.7432097034666132,0.740841289822717,0.7432097034666132,0.740841289822717
HATCH,Lalo,61,4.0,0.7432097034666132,0.740841289822717,0.7432097034666132,0.740841289822717,0.7432097034666132,0.740841289822717
HATCH,Lalo,61,4.0,0.7432097034666132,0.740841289822717,0.7432097034666132,0.740841289822717,0.7432097034666132,0.740841289822717
HATCH,Lalo,61,4.0,0.7432097034666132,0.740841289822717,0.7432097034666132,0.740841289822717,0.7432097034666132,0.740841289822717
HATCH,Lalo,61,4.0,0.7432097034666132,0.740841289822717,0.7432097034666132,0.740841289822717,0.7432097034666132,0.740841289822717
HATCH,Lalo,61,4.0,0.7432097034666132,0.740841289822717,0.7432097034666132,0.740841289822717,0.7432097034666132,0.740841289822717
HATCH,Lalo,61,4.0,0.7432097034666132,0.740841289822717,0.7432097034666132,0.740841289822717,0.7432097034666132,0.740841289822717
HATCH,Lalo,61,4.0,0.7432097034666132,0.740841289822717,0.7432097034666132,0.740841289822717,0.7432097034666132,0.740841289822717
HATCH,Lalo,61,4.0,0.7432097034666132,0.740841289822717,0.7432097034666132,0.740841289822717,0.7432097034666132,0.740841289822717
HATCH,Lalo,61,4.0,0.7432097034666132,0.740841289822717,0.7432097034666132,0.740841289822717,0.7432097034666132,0.740841289822717
HATCH,Lalo,61,4.0,0.7432097034666132,0.740841289822717,0.7432097034666132,0.740841289822717,0.7432097034666132,0.740841289822717
HATCH,Lalo,61,4.0,0.7432097034666132,0.740841289822717,0.7432097034666132,0.740841289822717,0.7432097034666132,0.740841289822717
HATCH,Nanit,88,3.0,0.7432097034666132,0.770659056215038,0.7432097034666132,0.770659056215038,0.7432097034666132,0.770659056215038
HATCH,Nanit,88,3.0,0.7432097034666132,0.770659056215038,0.7432097034666132,0.770659056215038,0.7432097034666132,0.770659056215038
HATCH,Nanit,88,3.0,0.7432097034666132,0.770659056215038,0.7432097034666132,0.770659056215038,0.7432097034666132,0.770659056215038
HATCH,Nanit,88,3.0,0.7432097034666132,0.770659056215038,0.7432097034666132,0.770659056215038,0.7432097034666132,0.770659056215038
HATCH,Nanit,88,3.0,0.7432097034666132,0.770659056215038,0.7432097034666132,0.770659056215038,0.7432097034666132,0.770659056215038
HATCH,Nanit,88,3.0,0.7432097034666132,0.770659056215038,0.7432097034666132,0.770659056215038,0.7432097034666132,0.770659056215038
HATCH,Nanit,88,3.0,0.7432097034666132,0.770659056215038,0.7432097034666132,0.770659056215038,0.7432097034666132,0.770659056215038
HATCH,Nanit,88,3.0,0.7432097034666132,0.770659056215038,0.7432097034666132,0.770659056215038,0.7432097034666132,0.770659056215038
HATCH,Nanit,88,3.0,0.7432097034666132,0.770659056215038,0.7432097034666132,0.770659056215038,0.7432097034666132,0.770659056215038
HATCH,Nanit,88,3.0,0.7432097034666132,0.770659056215038,0.7432097034666132,0.770659056215038,0.7432097034666132,0.770659056215038
HATCH,Nanit,88,3.0,0.7432097034666132,0.770659056215038,0.7432097034666132,0.770659056215038,0.7432097034666132,0.770659056215038
HATCH,Nanit,88,3.0,0.7432097034666132,0.770659056215038,0.7432097034666132,0.770659056215038,0.7432097034666132,0.770659056215038
HATCH,Nanit,88,3.0,0.7432097034666132,0.770659056215038,0.7432097034666132,0.770659056215038,0.7432097034666132,0.770659056215038
HATCH,Nanit,88,3.0,0.7432097034666132,0.770659056215038,0.7432097034666132,0.770659056215038,0.7432097034666132,0.770659056215038
HATCH,Nanit,88,3.0,0.7432097034666132,0.770659056215038,0.7432097034666132,0.770659056215038,0.7432097034666132,0.770659056215038
HATCH,Nanit,88,3.0,0.7432097034666132,0.770659056215038,0.7432097034666132,0.770659056215038,0.7432097034666132,0.770659056215038
HATCH,Nanit,88,3.0,0.7432097034666132,0.770659056215038,0.7432097034666132,0.770659056215038,0.7432097034666132,0.770659056215038
HATCH,Nanit,88,3.0,0.7432097034666132,0.770659056215038,0.7432097034666132,0.770659056215038,0.7432097034666132,0.770659056215038
HATCH,Nanit,88,3.0,0.7432097034666132,0.770659056215038,0.7432097034666132,0.770659056215038,0.7432097034666132,0.770659056215038
HATCH,Nanit,88,3.0,0.7432097034666132,0.770659056215038,0.7432097034666132,0.770659056215038,0.7432097034666132,0.770659056215038
HATCH,Nanit,88,3.0,0.7432097034666132,0.770659056215038,0.7432097034666132,0.770659056215038,0.7432097034666132,0.770659056215038
HATCH,Nanit,88,3.0,0.7432097034666132,0.770659056215038,0.7432097034666132,0.770659056215038,0.7432097034666132,0.770659056215038
HATCH,Nanit,88,3.0,0.7432097034666132,0.770659056215038,0.7432097034666132,0.770659056215038,0.7432097034666132,0.770659056215038
HATCH,Nanit,88,3.0,0.7432097034666132,0.770659056215038,0.7432097034666132,0.770659056215038,0.7432097034666132,0.770659056215038
HATCH,Nanit,88,3.0,0.7432097034666132,0.770659056215038,0.7432097034666132,0.770659056215038,0.7432097034666132,0.770659056215038
HATCH,Nanit,88,3.0,0.7432097034666132,0.770659056215038,0.7432097034666132,0.770659056215038,0.7432097034666132,0.770659056215038
HATCH,Nanit,88,3.0,0.7432097034666132,0.770659056215038,0.7432097034666132,0.770659056215038,0.7432097034666132,0.770659056215038
